FrameNumber,timestamp_usec,0_PELVIS_x,0_PELVIS_y,0_PELVIS_z,0_PELVIS_c,0_PELVIS_angle_w,0_PELVIS_angle_x,0_PELVIS_angle_y,0_PELVIS_angle_z,1_SPINE_NAVEL_x,1_SPINE_NAVEL_y,1_SPINE_NAVEL_z,1_SPINE_NAVEL_c,1_SPINE_NAVEL_angle_w,1_SPINE_NAVEL_angle_x,1_SPINE_NAVEL_angle_y,1_SPINE_NAVEL_angle_z,2_SPINE_CHEST_x,2_SPINE_CHEST_y,2_SPINE_CHEST_z,2_SPINE_CHEST_c,2_SPINE_CHEST_angle_w,2_SPINE_CHEST_angle_x,2_SPINE_CHEST_angle_y,2_SPINE_CHEST_angle_z,3_NECK_x,3_NECK_y,3_NECK_z,3_NECK_c,3_NECK_angle_w,3_NECK_angle_x,3_NECK_angle_y,3_NECK_angle_z,4_CLAVICLE_LEFT_x,4_CLAVICLE_LEFT_y,4_CLAVICLE_LEFT_z,4_CLAVICLE_LEFT_c,4_CLAVICLE_LEFT_angle_w,4_CLAVICLE_LEFT_angle_x,4_CLAVICLE_LEFT_angle_y,4_CLAVICLE_LEFT_angle_z,5_SHOULDER_LEFT_x,5_SHOULDER_LEFT_y,5_SHOULDER_LEFT_z,5_SHOULDER_LEFT_c,5_SHOULDER_LEFT_angle_w,5_SHOULDER_LEFT_angle_x,5_SHOULDER_LEFT_angle_y,5_SHOULDER_LEFT_angle_z,6_ELBOW_LEFT_x,6_ELBOW_LEFT_y,6_ELBOW_LEFT_z,6_ELBOW_LEFT_c,6_ELBOW_LEFT_angle_w,6_ELBOW_LEFT_angle_x,6_ELBOW_LEFT_angle_y,6_ELBOW_LEFT_angle_z,7_WRIST_LEFT_x,7_WRIST_LEFT_y,7_WRIST_LEFT_z,7_WRIST_LEFT_c,7_WRIST_LEFT_angle_w,7_WRIST_LEFT_angle_x,7_WRIST_LEFT_angle_y,7_WRIST_LEFT_angle_z,8_HAND_LEFT_x,8_HAND_LEFT_y,8_HAND_LEFT_z,8_HAND_LEFT_c,8_HAND_LEFT_angle_w,8_HAND_LEFT_angle_x,8_HAND_LEFT_angle_y,8_HAND_LEFT_angle_z,9_HANDTIP_LEFT_x,9_HANDTIP_LEFT_y,9_HANDTIP_LEFT_z,9_HANDTIP_LEFT_c,9_HANDTIP_LEFT_angle_w,9_HANDTIP_LEFT_angle_x,9_HANDTIP_LEFT_angle_y,9_HANDTIP_LEFT_angle_z,10_THUMB_LEFT_x,10_THUMB_LEFT_y,10_THUMB_LEFT_z,10_THUMB_LEFT_c,10_THUMB_LEFT_angle_w,10_THUMB_LEFT_angle_x,10_THUMB_LEFT_angle_y,10_THUMB_LEFT_angle_z,11_CLAVICLE_RIGHT_x,11_CLAVICLE_RIGHT_y,11_CLAVICLE_RIGHT_z,11_CLAVICLE_RIGHT_c,11_CLAVICLE_RIGHT_angle_w,11_CLAVICLE_RIGHT_angle_x,11_CLAVICLE_RIGHT_angle_y,11_CLAVICLE_RIGHT_angle_z,12_SHOULDER_RIGHT_x,12_SHOULDER_RIGHT_y,12_SHOULDER_RIGHT_z,12_SHOULDER_RIGHT_c,12_SHOULDER_RIGHT_angle_w,12_SHOULDER_RIGHT_angle_x,12_SHOULDER_RIGHT_angle_y,12_SHOULDER_RIGHT_angle_z,13_ELBOW_RIGHT_x,13_ELBOW_RIGHT_y,13_ELBOW_RIGHT_z,13_ELBOW_RIGHT_c,13_ELBOW_RIGHT_angle_w,13_ELBOW_RIGHT_angle_x,13_ELBOW_RIGHT_angle_y,13_ELBOW_RIGHT_angle_z,14_WRIST_RIGHT_x,14_WRIST_RIGHT_y,14_WRIST_RIGHT_z,14_WRIST_RIGHT_c,14_WRIST_RIGHT_angle_w,14_WRIST_RIGHT_angle_x,14_WRIST_RIGHT_angle_y,14_WRIST_RIGHT_angle_z,15_HAND_RIGHT_x,15_HAND_RIGHT_y,15_HAND_RIGHT_z,15_HAND_RIGHT_c,15_HAND_RIGHT_angle_w,15_HAND_RIGHT_angle_x,15_HAND_RIGHT_angle_y,15_HAND_RIGHT_angle_z,16_HANDTIP_RIGHT_x,16_HANDTIP_RIGHT_y,16_HANDTIP_RIGHT_z,16_HANDTIP_RIGHT_c,16_HANDTIP_RIGHT_angle_w,16_HANDTIP_RIGHT_angle_x,16_HANDTIP_RIGHT_angle_y,16_HANDTIP_RIGHT_angle_z,17_THUMB_RIGHT_x,17_THUMB_RIGHT_y,17_THUMB_RIGHT_z,17_THUMB_RIGHT_c,17_THUMB_RIGHT_angle_w,17_THUMB_RIGHT_angle_x,17_THUMB_RIGHT_angle_y,17_THUMB_RIGHT_angle_z,18_HIP_LEFT_x,18_HIP_LEFT_y,18_HIP_LEFT_z,18_HIP_LEFT_c,18_HIP_LEFT_angle_w,18_HIP_LEFT_angle_x,18_HIP_LEFT_angle_y,18_HIP_LEFT_angle_z,19_KNEE_LEFT_x,19_KNEE_LEFT_y,19_KNEE_LEFT_z,19_KNEE_LEFT_c,19_KNEE_LEFT_angle_w,19_KNEE_LEFT_angle_x,19_KNEE_LEFT_angle_y,19_KNEE_LEFT_angle_z,20_ANKLE_LEFT_x,20_ANKLE_LEFT_y,20_ANKLE_LEFT_z,20_ANKLE_LEFT_c,20_ANKLE_LEFT_angle_w,20_ANKLE_LEFT_angle_x,20_ANKLE_LEFT_angle_y,20_ANKLE_LEFT_angle_z,21_FOOT_LEFT_x,21_FOOT_LEFT_y,21_FOOT_LEFT_z,21_FOOT_LEFT_c,21_FOOT_LEFT_angle_w,21_FOOT_LEFT_angle_x,21_FOOT_LEFT_angle_y,21_FOOT_LEFT_angle_z,22_HIP_RIGHT_x,22_HIP_RIGHT_y,22_HIP_RIGHT_z,22_HIP_RIGHT_c,22_HIP_RIGHT_angle_w,22_HIP_RIGHT_angle_x,22_HIP_RIGHT_angle_y,22_HIP_RIGHT_angle_z,23_KNEE_RIGHT_x,23_KNEE_RIGHT_y,23_KNEE_RIGHT_z,23_KNEE_RIGHT_c,23_KNEE_RIGHT_angle_w,23_KNEE_RIGHT_angle_x,23_KNEE_RIGHT_angle_y,23_KNEE_RIGHT_angle_z,24_ANKLE_RIGHT_x,24_ANKLE_RIGHT_y,24_ANKLE_RIGHT_z,24_ANKLE_RIGHT_c,24_ANKLE_RIGHT_angle_w,24_ANKLE_RIGHT_angle_x,24_ANKLE_RIGHT_angle_y,24_ANKLE_RIGHT_angle_z,25_FOOT_RIGHT_x,25_FOOT_RIGHT_y,25_FOOT_RIGHT_z,25_FOOT_RIGHT_c,25_FOOT_RIGHT_angle_w,25_FOOT_RIGHT_angle_x,25_FOOT_RIGHT_angle_y,25_FOOT_RIGHT_angle_z,26_HEAD_x,26_HEAD_y,26_HEAD_z,26_HEAD_c,26_HEAD_angle_w,26_HEAD_angle_x,26_HEAD_angle_y,26_HEAD_angle_z,27_NOSE_x,27_NOSE_y,27_NOSE_z,27_NOSE_c,27_NOSE_angle_w,27_NOSE_angle_x,27_NOSE_angle_y,27_NOSE_angle_z,28_EYE_LEFT_x,28_EYE_LEFT_y,28_EYE_LEFT_z,28_EYE_LEFT_c,28_EYE_LEFT_angle_w,28_EYE_LEFT_angle_x,28_EYE_LEFT_angle_y,28_EYE_LEFT_angle_z,29_EAR_LEFT_x,29_EAR_LEFT_y,29_EAR_LEFT_z,29_EAR_LEFT_c,29_EAR_LEFT_angle_w,29_EAR_LEFT_angle_x,29_EAR_LEFT_angle_y,29_EAR_LEFT_angle_z,30_EYE_RIGHT_x,30_EYE_RIGHT_y,30_EYE_RIGHT_z,30_EYE_RIGHT_c,30_EYE_RIGHT_angle_w,30_EYE_RIGHT_angle_x,30_EYE_RIGHT_angle_y,30_EYE_RIGHT_angle_z,31_EAR_RIGHT_x,31_EAR_RIGHT_y,31_EAR_RIGHT_z,31_EAR_RIGHT_c,31_EAR_RIGHT_angle_w,31_EAR_RIGHT_angle_x,31_EAR_RIGHT_angle_y,31_EAR_RIGHT_angle_z
0.0,2637571460.0,-8.09873104095459,228.72857666015625,2279.655029296875,2.0,0.5480313301086426,-0.44806617498397827,0.575901985168457,-0.40894392132759094,-7.482000827789307,42.50205993652344,2231.46728515625,2.0,0.5128864645957947,-0.4935030937194824,0.537476658821106,-0.45223990082740784,-5.4522552490234375,-110.41891479492188,2215.332275390625,2.0,0.5395813584327698,-0.4760318994522095,0.5115870833396912,-0.4696000814437866,2.8398590087890625,-343.1693420410156,2191.7626953125,2.0,0.575502336025238,-0.4334728419780731,0.5481139421463013,-0.4248168170452118,37.76712417602539,-303.9385986328125,2197.597900390625,2.0,0.777816891670227,-0.622294545173645,-0.08165605366230011,0.032903850078582764,189.51239013671875,-280.3846130371094,2210.864990234375,2.0,0.6563228368759155,-0.3759596347808838,-0.5238839387893677,0.3917146325111389,232.4811553955078,-9.80830192565918,2328.003173828125,2.0,0.5270211696624756,-0.5028360486030579,-0.4036780595779419,0.5535780787467957,247.78367614746094,237.63552856445312,2295.186767578125,2.0,0.21350283920764923,0.6321228742599487,0.47268375754356384,0.5756798386573792,243.8427276611328,322.3128356933594,2355.1357421875,0.0,0.454874187707901,0.3429985046386719,0.7108876705169678,0.412407785654068,202.9625244140625,422.8410339355469,2312.74853515625,0.0,0.454874187707901,0.3429985046386719,0.7108876705169678,0.412407785654068,191.09121704101562,369.6781311035156,2317.1650390625,0.0,-0.13500617444515228,0.3482651710510254,0.9274975657463074,-0.015263243578374386,-34.75370407104492,-305.7102355957031,2195.970458984375,2.0,0.6242160797119141,0.7779263854026794,-0.06133057177066803,-0.037729036062955856,-175.080810546875,-285.5007629394531,2193.43701171875,2.0,0.39495137333869934,0.67290198802948,-0.40325719118118286,-0.47812125086784363,-241.13330078125,-6.079345703125,2292.082275390625,2.0,0.47902801632881165,0.5834564566612244,-0.5243968367576599,-0.393851101398468,-276.5315246582031,244.44476318359375,2281.240478515625,2.0,0.5026537775993347,0.3544553518295288,-0.3480445444583893,-0.707506537437439,-248.06019592285156,352.2854919433594,2288.784423828125,0.0,-0.41097649931907654,-0.3949037194252014,0.301371306180954,0.7644112706184387,-207.94459533691406,451.4967346191406,2329.5556640625,0.0,-0.41097649931907654,-0.3949037194252014,0.301371306180954,0.7644112706184387,-211.4549560546875,366.0310363769531,2290.064208984375,0.0,0.2415754348039627,0.6586516499519348,-0.6423571705818176,-0.3085393011569977,89.98876190185547,230.7032470703125,2273.279052734375,2.0,0.6305955052375793,-0.35272639989852905,0.567100465297699,-0.39538636803627014,70.93864440917969,618.6360473632812,2461.60595703125,2.0,0.6486327052116394,-0.32552728056907654,0.5831124186515808,-0.3650856614112854,48.9161376953125,970.622802734375,2675.607421875,2.0,0.5422221422195435,-0.4234563112258911,0.45890963077545166,-0.5622116327285767,91.15764617919922,1093.8671875,2521.245361328125,2.0,0.7844183444976807,0.022964660078287125,0.6195780038833618,-0.01683950237929821,-96.54853820800781,226.9479217529297,2285.404541015625,2.0,0.32413890957832336,0.6301453113555908,0.4699406325817108,0.5263141989707947,-94.69513702392578,629.4422607421875,2440.052001953125,2.0,0.2904939353466034,0.6584829092025757,0.4293796122074127,0.5455700159072876,-79.69930267333984,997.302978515625,2635.57470703125,2.0,0.44560307264328003,0.53314608335495,0.5264118313789368,0.48998329043388367,-102.67691040039062,1115.3890380859375,2493.921142578125,2.0,-0.028737537562847137,0.753101646900177,-0.0015166995581239462,0.6572744846343994,6.204687595367432,-428.08856201171875,2168.634765625,2.0,0.6120797991752625,-0.40221208333969116,0.5585030317306519,-0.38943323493003845,9.263343811035156,-418.613037109375,1995.662353515625,2.0,0.6120797991752625,-0.40221208333969116,0.5585030317306519,-0.38943323493003845,37.81498718261719,-465.2644348144531,2021.169921875,2.0,0.7081766724586487,0.11051438748836517,0.6793280839920044,0.15743494033813477,98.08547973632812,-488.07342529296875,2141.714111328125,2.0,0.38943323493003845,0.5585030317306519,0.40221208333969116,0.6120797991752625,-18.314743041992188,-462.1912536621094,2016.9298095703125,2.0,0.7081766724586487,0.11051438748836517,0.6793280839920044,0.15743494033813477,-80.63265991210938,-495.62530517578125,2139.2236328125,2.0,0.6120797991752625,-0.40221208333969116,0.5585030317306519,-0.38943323493003845
