row_order,system,system_display,body_group,gender,label,label_display,importance,rank_in_system,in_top10_mean
4,bone_density,Bone Density,Head,male,body_head_bmc,Head BMC,1.7897461248184952,1,True
4,bone_density,Bone Density,Head,female,femur_total_mean_bmd,Femur Total Mean BMD,1.7057036364693485,2,True
4,bone_density,Bone Density,Head,female,body_legs_bmd,Legs BMD,1.2919292784099063,3,True
4,bone_density,Bone Density,Head,female,body_trunk_bmc,Trunk BMC,1.2338513785998524,4,True
4,bone_density,Bone Density,Head,female,body_head_bmc,Head BMC,1.178811636986503,5,True
4,bone_density,Bone Density,Head,female,body_total_bmd,Body Total BMD,1.1645985151909262,6,True
4,bone_density,Bone Density,Head,female,body_arms_bmc,Arms BMC,1.1358178570117583,7,True
4,bone_density,Bone Density,Head,female,spine_l1_l4_bmd,Spine L1 L4 BMD,1.1028557997150759,8,True
4,bone_density,Bone Density,Head,female,body_total_bmc,Body Total BMC,1.0579785842685854,9,True
4,bone_density,Bone Density,Head,female,body_trunk_bmd,Trunk BMD,1.0371865873155237,10,True
4,bone_density,Bone Density,Head,male,body_arms_bmd,Arms BMD,1.0,11,False
4,bone_density,Bone Density,Head,female,body_pelvis_bmc,Body Pelvis BMC,1.0,12,False
4,bone_density,Bone Density,Head,female,body_pelvis_bmd,Body Pelvis BMD,1.0,13,False
4,bone_density,Bone Density,Head,female,body_head_bmd,Head BMD,0.9554190559403815,14,False
4,bone_density,Bone Density,Head,male,body_total_bmd,Body Total BMD,0.7893110103699105,15,False
4,bone_density,Bone Density,Head,male,spine_l1_l4_bmd,Spine L1 L4 BMD,0.7706374097893743,16,False
4,bone_density,Bone Density,Head,male,body_total_bmc,Body Total BMC,0.7622193908086181,17,False
4,bone_density,Bone Density,Head,male,body_pelvis_bmc,Body Pelvis BMC,0.679174778650551,18,False
4,bone_density,Bone Density,Head,male,body_arms_bmc,Arms BMC,0.6403355962889277,19,False
4,bone_density,Bone Density,Head,female,femur_total_mean_bmc,Femur Total Mean BMC,0.5950853618749458,20,False
4,bone_density,Bone Density,Head,male,body_trunk_bmc,Trunk BMC,0.5588110390756741,21,False
4,bone_density,Bone Density,Head,male,body_trunk_bmd,Trunk BMD,0.5301108696688437,22,False
4,bone_density,Bone Density,Head,female,body_legs_bmc,Legs BMC,0.5079873641749623,23,False
4,bone_density,Bone Density,Head,male,body_legs_bmd,Legs BMD,0.4997716710773829,24,False
4,bone_density,Bone Density,Head,male,body_head_bmd,Head BMD,0.4522686183012105,25,False
4,bone_density,Bone Density,Head,male,body_legs_bmc,Legs BMC,0.4470644120056324,26,False
4,bone_density,Bone Density,Head,male,body_pelvis_bmd,Body Pelvis BMD,0.23096424960162817,27,False
4,bone_density,Bone Density,Head,male,femur_total_mean_bmc,Femur Total Mean BMC,0.20065071672678989,28,False
4,bone_density,Bone Density,Head,female,spine_l1_l4_bmc,Spine L1 L4 BMC,0.02593106640587152,29,False
4,bone_density,Bone Density,Head,male,femur_total_mean_bmd,Femur Total Mean BMD,0.0,30,False
4,bone_density,Bone Density,Head,male,spine_l1_l4_bmc,Spine L1 L4 BMC,0.0,31,False
4,bone_density,Bone Density,Head,female,body_arms_bmd,Arms BMD,0.0,32,False
4,bone_density,Bone Density,Legs,male,body_legs_bmc,Legs BMC,2.0,1,True
4,bone_density,Bone Density,Legs,male,body_total_bmd,Body Total BMD,2.0,2,True
4,bone_density,Bone Density,Legs,male,femur_total_mean_bmc,Femur Total Mean BMC,2.0,3,True
4,bone_density,Bone Density,Legs,male,spine_l1_l4_bmc,Spine L1 L4 BMC,2.0,4,True
4,bone_density,Bone Density,Legs,female,body_legs_bmc,Legs BMC,2.0,5,True
4,bone_density,Bone Density,Legs,female,spine_l1_l4_bmc,Spine L1 L4 BMC,2.0,6,True
4,bone_density,Bone Density,Legs,male,body_pelvis_bmd,Body Pelvis BMD,1.8953385389162338,7,True
4,bone_density,Bone Density,Legs,male,body_legs_bmd,Legs BMD,1.8168009457101384,8,True
4,bone_density,Bone Density,Legs,female,body_arms_bmc,Arms BMC,1.7437132545238065,9,True
4,bone_density,Bone Density,Legs,female,body_pelvis_bmc,Body Pelvis BMC,1.6757059459447987,10,True
4,bone_density,Bone Density,Legs,female,body_total_bmc,Body Total BMC,1.6149734762403127,11,False
4,bone_density,Bone Density,Legs,male,body_arms_bmc,Arms BMC,1.5863388942908732,12,False
4,bone_density,Bone Density,Legs,male,body_pelvis_bmc,Body Pelvis BMC,1.3237975782247449,13,False
4,bone_density,Bone Density,Legs,female,femur_total_mean_bmc,Femur Total Mean BMC,1.2437792135335028,14,False
4,bone_density,Bone Density,Legs,female,body_trunk_bmc,Trunk BMC,1.1463341422979074,15,False
4,bone_density,Bone Density,Legs,male,femur_total_mean_bmd,Femur Total Mean BMD,1.1319171054645927,16,False
4,bone_density,Bone Density,Legs,male,body_total_bmc,Body Total BMC,1.0,17,False
4,bone_density,Bone Density,Legs,female,body_head_bmc,Head BMC,1.0,18,False
4,bone_density,Bone Density,Legs,female,body_head_bmd,Head BMD,1.0,19,False
4,bone_density,Bone Density,Legs,female,spine_l1_l4_bmd,Spine L1 L4 BMD,1.0,20,False
4,bone_density,Bone Density,Legs,female,body_trunk_bmd,Trunk BMD,0.9968707758183126,21,False
4,bone_density,Bone Density,Legs,male,body_trunk_bmc,Trunk BMC,0.9046740373446593,22,False
4,bone_density,Bone Density,Legs,female,body_arms_bmd,Arms BMD,0.778256280276099,23,False
4,bone_density,Bone Density,Legs,male,body_arms_bmd,Arms BMD,0.7747862494888254,24,False
4,bone_density,Bone Density,Legs,female,body_pelvis_bmd,Body Pelvis BMD,0.6846924789316271,25,False
4,bone_density,Bone Density,Legs,male,body_head_bmc,Head BMC,0.6519781290676736,26,False
4,bone_density,Bone Density,Legs,male,body_trunk_bmd,Trunk BMD,0.4153367313186763,27,False
4,bone_density,Bone Density,Legs,male,spine_l1_l4_bmd,Spine L1 L4 BMD,0.3132097448464476,28,False
4,bone_density,Bone Density,Legs,female,body_legs_bmd,Legs BMD,0.30974356160972133,29,False
4,bone_density,Bone Density,Legs,male,body_head_bmd,Head BMD,0.3027709028831624,30,False
4,bone_density,Bone Density,Legs,female,femur_total_mean_bmd,Femur Total Mean BMD,0.27791604399463044,31,False
4,bone_density,Bone Density,Legs,female,body_total_bmd,Body Total BMD,0.18218294034702245,32,False
4,bone_density,Bone Density,Torso,male,body_trunk_bmc,Trunk BMC,2.0,1,True
4,bone_density,Bone Density,Torso,male,body_trunk_bmd,Trunk BMD,2.0,2,True
4,bone_density,Bone Density,Torso,female,body_arms_bmd,Arms BMD,1.558492918948605,3,True
4,bone_density,Bone Density,Torso,male,spine_l1_l4_bmd,Spine L1 L4 BMD,1.5580643589965213,4,True
4,bone_density,Bone Density,Torso,female,body_head_bmc,Head BMC,1.5080253514554363,5,True
4,bone_density,Bone Density,Torso,male,femur_total_mean_bmd,Femur Total Mean BMD,1.4429963636171752,6,True
4,bone_density,Bone Density,Torso,male,body_pelvis_bmc,Body Pelvis BMC,1.409777454836619,7,True
4,bone_density,Bone Density,Torso,male,body_arms_bmd,Arms BMD,1.337720548306947,8,True
4,bone_density,Bone Density,Torso,male,body_legs_bmd,Legs BMD,1.2229225992496755,9,True
4,bone_density,Bone Density,Torso,male,body_total_bmc,Body Total BMC,1.162834491059209,10,True
4,bone_density,Bone Density,Torso,male,body_head_bmd,Head BMD,1.0,11,False
4,bone_density,Bone Density,Torso,male,body_pelvis_bmd,Body Pelvis BMD,1.0,12,False
4,bone_density,Bone Density,Torso,female,body_head_bmd,Head BMD,1.0,13,False
4,bone_density,Bone Density,Torso,female,body_trunk_bmd,Trunk BMD,1.0,14,False
4,bone_density,Bone Density,Torso,female,femur_total_mean_bmd,Femur Total Mean BMD,1.0,15,False
4,bone_density,Bone Density,Torso,female,spine_l1_l4_bmd,Spine L1 L4 BMD,1.0,16,False
4,bone_density,Bone Density,Torso,female,body_legs_bmd,Legs BMD,0.9686699180004089,17,False
4,bone_density,Bone Density,Torso,male,femur_total_mean_bmc,Femur Total Mean BMC,0.8647310385833811,18,False
4,bone_density,Bone Density,Torso,female,body_total_bmd,Body Total BMD,0.8495881789568724,19,False
4,bone_density,Bone Density,Torso,male,spine_l1_l4_bmc,Spine L1 L4 BMC,0.7703728984674423,20,False
4,bone_density,Bone Density,Torso,male,body_head_bmc,Head BMC,0.7326715738752542,21,False
4,bone_density,Bone Density,Torso,female,body_pelvis_bmd,Body Pelvis BMD,0.7015216195121883,22,False
4,bone_density,Bone Density,Torso,female,body_legs_bmc,Legs BMC,0.5954781643915588,23,False
4,bone_density,Bone Density,Torso,male,body_legs_bmc,Legs BMC,0.41690489624350935,24,False
4,bone_density,Bone Density,Torso,male,body_total_bmd,Body Total BMD,0.3492001450248513,25,False
4,bone_density,Bone Density,Torso,female,body_trunk_bmc,Trunk BMC,0.3228559731643407,26,False
4,bone_density,Bone Density,Torso,female,body_pelvis_bmc,Body Pelvis BMC,0.23454117138219518,27,False
4,bone_density,Bone Density,Torso,female,femur_total_mean_bmc,Femur Total Mean BMC,0.2175753903061436,28,False
4,bone_density,Bone Density,Torso,female,spine_l1_l4_bmc,Spine L1 L4 BMC,0.058795773850457644,29,False
4,bone_density,Bone Density,Torso,male,body_arms_bmc,Arms BMC,0.0,30,False
4,bone_density,Bone Density,Torso,female,body_arms_bmc,Arms BMC,0.0,31,False
4,bone_density,Bone Density,Torso,female,body_total_bmc,Body Total BMC,0.0,32,False
5,blood_tests_lipids,Lipids,Arms,male,bt__hdl_cholesterol,BT HDL Cholesterol,1.2428006794716766,1,True
5,blood_tests_lipids,Lipids,Arms,male,bt__triglycerides,BT Triglycerides,0.9974778149865877,2,True
5,blood_tests_lipids,Lipids,Arms,female,bt__triglycerides,BT Triglycerides,0.6765726012784634,3,True
5,blood_tests_lipids,Lipids,Arms,female,bt__hdl_cholesterol,BT HDL Cholesterol,0.0,4,True
5,blood_tests_lipids,Lipids,Head,male,bt__hdl_cholesterol,BT HDL Cholesterol,1.8363789445312935,1,True
5,blood_tests_lipids,Lipids,Head,male,bt__triglycerides,BT Triglycerides,1.5509394966815488,2,True
5,blood_tests_lipids,Lipids,Head,female,bt__hdl_cholesterol,BT HDL Cholesterol,1.2882693549035358,3,True
5,blood_tests_lipids,Lipids,Head,female,bt__triglycerides,BT Triglycerides,0.8260360031823676,4,True
5,blood_tests_lipids,Lipids,Legs,female,bt__triglycerides,BT Triglycerides,2.0,1,True
5,blood_tests_lipids,Lipids,Legs,male,bt__triglycerides,BT Triglycerides,1.7685216873007457,2,True
5,blood_tests_lipids,Lipids,Legs,female,bt__hdl_cholesterol,BT HDL Cholesterol,1.1489791304071595,3,True
5,blood_tests_lipids,Lipids,Legs,male,bt__hdl_cholesterol,BT HDL Cholesterol,1.0,4,True
5,blood_tests_lipids,Lipids,Torso,female,bt__hdl_cholesterol,BT HDL Cholesterol,1.5137822132118997,1,True
5,blood_tests_lipids,Lipids,Torso,male,bt__hdl_cholesterol,BT HDL Cholesterol,0.599008954919292,2,True
5,blood_tests_lipids,Lipids,Torso,female,bt__triglycerides,BT Triglycerides,0.1458952178513205,3,True
5,blood_tests_lipids,Lipids,Torso,male,bt__triglycerides,BT Triglycerides,0.0,4,True
6,nightingale,Nightingale,Arms,male,L_HDL_FC,L Hdl Fc,2.0,1,True
6,nightingale,Nightingale,Arms,male,L_HDL_L,L Hdl L,2.0,2,True
6,nightingale,Nightingale,Arms,male,L_HDL_PL,L Hdl Pl,2.0,3,True
6,nightingale,Nightingale,Arms,male,XL_HDL_P,Xl Hdl P,2.0,4,True
6,nightingale,Nightingale,Arms,female,L_HDL_FC,L Hdl Fc,2.0,5,True
6,nightingale,Nightingale,Arms,female,L_HDL_L,L Hdl L,2.0,6,True
6,nightingale,Nightingale,Arms,female,L_HDL_PL,L Hdl Pl,2.0,7,True
6,nightingale,Nightingale,Arms,male,HDL_size,Hdl Size,1.8536919815221204,8,True
6,nightingale,Nightingale,Arms,female,HDL_size,Hdl Size,1.7863421556720318,9,True
6,nightingale,Nightingale,Arms,male,VLDL_size,Vldl Size,1.4636342457211897,10,True
6,nightingale,Nightingale,Arms,male,XL_VLDL_P,Xl Vldl P,1.3359577168699506,11,False
6,nightingale,Nightingale,Arms,female,XL_VLDL_L,Xl Vldl L,1.045635566936288,12,False
6,nightingale,Nightingale,Arms,male,L_VLDL_TG,L Vldl Tg,1.0,13,False
6,nightingale,Nightingale,Arms,male,XL_VLDL_TG,Xl Vldl Tg,0.9829506128569487,14,False
6,nightingale,Nightingale,Arms,female,L_HDL_P,L Hdl P,0.8529203113045933,15,False
6,nightingale,Nightingale,Arms,female,L_VLDL_PL,L Vldl Pl,0.7689633528277617,16,False
6,nightingale,Nightingale,Arms,female,VLDL_size,Vldl Size,0.6890954265622127,17,False
6,nightingale,Nightingale,Arms,female,L_VLDL_FC,L Vldl Fc,0.6392466471107242,18,False
6,nightingale,Nightingale,Arms,male,L_VLDL_PL,L Vldl Pl,0.43218691346289223,19,False
6,nightingale,Nightingale,Arms,female,XL_VLDL_TG,Xl Vldl Tg,0.3497949716858407,20,False
6,nightingale,Nightingale,Arms,female,L_VLDL_C,L Vldl C,0.34960079765863006,21,False
6,nightingale,Nightingale,Arms,female,XL_HDL_P,Xl Hdl P,0.32952680816666025,22,False
6,nightingale,Nightingale,Arms,male,L_VLDL_FC,L Vldl Fc,0.2360951101665826,23,False
6,nightingale,Nightingale,Arms,male,L_HDL_P,L Hdl P,0.14020154819148117,24,False
6,nightingale,Nightingale,Arms,male,L_VLDL_C,L Vldl C,0.054801960705537,25,False
6,nightingale,Nightingale,Arms,female,L_VLDL_TG,L Vldl Tg,0.05322715890583324,26,False
6,nightingale,Nightingale,Arms,male,XL_VLDL_L,Xl Vldl L,0.0,27,False
6,nightingale,Nightingale,Arms,female,XL_VLDL_P,Xl Vldl P,0.0,28,False
6,nightingale,Nightingale,Head,female,L_HDL_P,L Hdl P,1.956382158349252,1,True
6,nightingale,Nightingale,Head,male,L_HDL_P,L Hdl P,1.876463373875922,2,True
6,nightingale,Nightingale,Head,male,HDL_size,Hdl Size,1.6647570345913936,3,True
6,nightingale,Nightingale,Head,female,XL_HDL_P,Xl Hdl P,1.4369129793936393,4,True
6,nightingale,Nightingale,Head,male,XL_HDL_P,Xl Hdl P,1.364088004455381,5,True
6,nightingale,Nightingale,Head,male,L_HDL_FC,L Hdl Fc,1.054210153616486,6,True
6,nightingale,Nightingale,Head,male,XL_VLDL_L,Xl Vldl L,1.0524570841181653,7,True
6,nightingale,Nightingale,Head,male,XL_VLDL_P,Xl Vldl P,0.9549457334659828,8,True
6,nightingale,Nightingale,Head,male,L_HDL_L,L Hdl L,0.9534547912900014,9,True
6,nightingale,Nightingale,Head,male,XL_VLDL_TG,Xl Vldl Tg,0.9187485964397906,10,True
6,nightingale,Nightingale,Head,female,L_HDL_PL,L Hdl Pl,0.8259976928183929,11,False
6,nightingale,Nightingale,Head,male,L_VLDL_PL,L Vldl Pl,0.7969886396514623,12,False
6,nightingale,Nightingale,Head,male,L_VLDL_FC,L Vldl Fc,0.7558462797407954,13,False
6,nightingale,Nightingale,Head,male,L_HDL_PL,L Hdl Pl,0.7386433194940504,14,False
6,nightingale,Nightingale,Head,female,XL_VLDL_TG,Xl Vldl Tg,0.7298917888725517,15,False
6,nightingale,Nightingale,Head,female,XL_VLDL_P,Xl Vldl P,0.7050403225713922,16,False
6,nightingale,Nightingale,Head,female,L_HDL_FC,L Hdl Fc,0.6449018237096069,17,False
6,nightingale,Nightingale,Head,female,L_VLDL_TG,L Vldl Tg,0.6448756166724386,18,False
6,nightingale,Nightingale,Head,male,L_VLDL_C,L Vldl C,0.6181788531121973,19,False
6,nightingale,Nightingale,Head,female,L_HDL_L,L Hdl L,0.5695872100382328,20,False
6,nightingale,Nightingale,Head,male,VLDL_size,Vldl Size,0.5355800891631244,21,False
6,nightingale,Nightingale,Head,male,L_VLDL_TG,L Vldl Tg,0.472745102299608,22,False
6,nightingale,Nightingale,Head,female,VLDL_size,Vldl Size,0.4471423647961188,23,False
6,nightingale,Nightingale,Head,female,L_VLDL_FC,L Vldl Fc,0.2880043757364333,24,False
6,nightingale,Nightingale,Head,female,L_VLDL_PL,L Vldl Pl,0.20096799963743253,25,False
6,nightingale,Nightingale,Head,female,L_VLDL_C,L Vldl C,0.0999558199490998,26,False
6,nightingale,Nightingale,Head,female,HDL_size,Hdl Size,0.025333017858142674,27,False
6,nightingale,Nightingale,Head,female,XL_VLDL_L,Xl Vldl L,0.0,28,False
6,nightingale,Nightingale,Legs,male,L_VLDL_C,L Vldl C,2.0,1,True
6,nightingale,Nightingale,Legs,male,L_VLDL_FC,L Vldl Fc,2.0,2,True
6,nightingale,Nightingale,Legs,male,L_VLDL_PL,L Vldl Pl,2.0,3,True
6,nightingale,Nightingale,Legs,female,L_VLDL_C,L Vldl C,2.0,4,True
6,nightingale,Nightingale,Legs,female,L_VLDL_PL,L Vldl Pl,2.0,5,True
6,nightingale,Nightingale,Legs,female,VLDL_size,Vldl Size,2.0,6,True
6,nightingale,Nightingale,Legs,female,L_VLDL_TG,L Vldl Tg,1.9543781474598478,7,True
6,nightingale,Nightingale,Legs,female,L_VLDL_FC,L Vldl Fc,1.882102850985987,8,True
6,nightingale,Nightingale,Legs,male,VLDL_size,Vldl Size,1.8277214555939292,9,True
6,nightingale,Nightingale,Legs,female,XL_VLDL_L,Xl Vldl L,1.7910599066847963,10,True
6,nightingale,Nightingale,Legs,female,XL_VLDL_TG,Xl Vldl Tg,1.7503648659897735,11,False
6,nightingale,Nightingale,Legs,male,XL_VLDL_L,Xl Vldl L,1.409071713362305,12,False
6,nightingale,Nightingale,Legs,female,XL_VLDL_P,Xl Vldl P,1.1072450492368642,13,False
6,nightingale,Nightingale,Legs,male,L_HDL_P,L Hdl P,1.0,14,False
6,nightingale,Nightingale,Legs,male,XL_VLDL_TG,Xl Vldl Tg,1.0,15,False
6,nightingale,Nightingale,Legs,male,L_VLDL_TG,L Vldl Tg,0.9891930444259021,16,False
6,nightingale,Nightingale,Legs,female,XL_HDL_P,Xl Hdl P,0.8934214074685676,17,False
6,nightingale,Nightingale,Legs,male,L_HDL_PL,L Hdl Pl,0.4472808743788613,18,False
6,nightingale,Nightingale,Legs,female,HDL_size,Hdl Size,0.4297738646080053,19,False
6,nightingale,Nightingale,Legs,male,L_HDL_FC,L Hdl Fc,0.38145395080920996,20,False
6,nightingale,Nightingale,Legs,male,L_HDL_L,L Hdl L,0.37581752905169274,21,False
6,nightingale,Nightingale,Legs,male,HDL_size,Hdl Size,0.29901020126513495,22,False
6,nightingale,Nightingale,Legs,female,L_HDL_P,L Hdl P,0.26706464073727004,23,False
6,nightingale,Nightingale,Legs,male,XL_HDL_P,Xl Hdl P,0.0,24,False
6,nightingale,Nightingale,Legs,male,XL_VLDL_P,Xl Vldl P,0.0,25,False
6,nightingale,Nightingale,Legs,female,L_HDL_FC,L Hdl Fc,0.0,26,False
6,nightingale,Nightingale,Legs,female,L_HDL_L,L Hdl L,0.0,27,False
6,nightingale,Nightingale,Legs,female,L_HDL_PL,L Hdl Pl,0.0,28,False
6,nightingale,Nightingale,Torso,male,XL_VLDL_P,Xl Vldl P,2.0,1,True
6,nightingale,Nightingale,Torso,female,XL_VLDL_L,Xl Vldl L,1.9586207637898236,2,True
6,nightingale,Nightingale,Torso,male,L_VLDL_TG,L Vldl Tg,1.932904645644189,3,True
6,nightingale,Nightingale,Torso,female,L_HDL_P,L Hdl P,1.8310855746691177,4,True
6,nightingale,Nightingale,Torso,female,L_VLDL_TG,L Vldl Tg,1.7871719094801877,5,True
6,nightingale,Nightingale,Torso,female,XL_VLDL_P,Xl Vldl P,1.6279126051157613,6,True
6,nightingale,Nightingale,Torso,female,XL_VLDL_TG,Xl Vldl Tg,1.5981508761235148,7,True
6,nightingale,Nightingale,Torso,female,XL_HDL_P,Xl Hdl P,1.595614626561948,8,True
6,nightingale,Nightingale,Torso,male,XL_VLDL_TG,Xl Vldl Tg,1.4732167688221662,9,True
6,nightingale,Nightingale,Torso,female,L_HDL_PL,L Hdl Pl,1.4719034845882084,10,True
6,nightingale,Nightingale,Torso,male,XL_VLDL_L,Xl Vldl L,1.4400828966093393,11,False
6,nightingale,Nightingale,Torso,female,L_HDL_FC,L Hdl Fc,1.3649485988563466,12,False
6,nightingale,Nightingale,Torso,male,XL_HDL_P,Xl Hdl P,1.259802011449854,13,False
6,nightingale,Nightingale,Torso,female,L_HDL_L,L Hdl L,1.2357100222867956,14,False
6,nightingale,Nightingale,Torso,female,HDL_size,Hdl Size,1.0728740979917595,15,False
6,nightingale,Nightingale,Torso,female,L_VLDL_FC,L Vldl Fc,1.0,16,False
6,nightingale,Nightingale,Torso,male,L_VLDL_PL,L Vldl Pl,0.8619191611420469,17,False
6,nightingale,Nightingale,Torso,female,L_VLDL_PL,L Vldl Pl,0.8439627038424384,18,False
6,nightingale,Nightingale,Torso,male,L_VLDL_C,L Vldl C,0.7386158110880803,19,False
6,nightingale,Nightingale,Torso,male,L_VLDL_FC,L Vldl Fc,0.7318928577196446,20,False
6,nightingale,Nightingale,Torso,female,L_VLDL_C,L Vldl C,0.6468812149237444,21,False
6,nightingale,Nightingale,Torso,male,L_HDL_P,L Hdl P,0.6444489309656254,22,False
6,nightingale,Nightingale,Torso,female,VLDL_size,Vldl Size,0.45543782429815777,23,False
6,nightingale,Nightingale,Torso,male,L_HDL_FC,L Hdl Fc,0.26200925412006826,24,False
6,nightingale,Nightingale,Torso,male,HDL_size,Hdl Size,0.052255884697993055,25,False
6,nightingale,Nightingale,Torso,male,L_HDL_PL,L Hdl Pl,0.014662337271762287,26,False
6,nightingale,Nightingale,Torso,male,L_HDL_L,L Hdl L,0.0,27,False
6,nightingale,Nightingale,Torso,male,VLDL_size,Vldl Size,0.0,28,False
7,liver,Liver,Arms,female,liver_sound_speed,Liver Sound Speed,2.0,1,True
7,liver,Liver,Arms,female,liver_elasticity,Liver Elasticity,1.6158290192090323,2,True
7,liver,Liver,Arms,male,liver_elasticity,Liver Elasticity,0.8961950024111034,3,True
7,liver,Liver,Arms,male,liver_sound_speed,Liver Sound Speed,0.8887333191732931,4,True
7,liver,Liver,Arms,male,liver_viscosity,Liver Viscosity,0.7400587017841942,5,True
7,liver,Liver,Arms,male,bt__alkaline_phosphatase,BT Alkaline Phosphatase,0.43753979482125244,6,True
7,liver,Liver,Arms,female,bt__alkaline_phosphatase,BT Alkaline Phosphatase,0.0,7,True
7,liver,Liver,Arms,female,liver_viscosity,Liver Viscosity,0.0,8,True
7,liver,Liver,Head,male,bt__alkaline_phosphatase,BT Alkaline Phosphatase,1.5549760515949949,1,True
7,liver,Liver,Head,female,liver_elasticity,Liver Elasticity,1.2428055448283186,2,True
7,liver,Liver,Head,female,bt__alkaline_phosphatase,BT Alkaline Phosphatase,0.9381691231254201,3,True
7,liver,Liver,Head,female,liver_viscosity,Liver Viscosity,0.766681018470975,4,True
7,liver,Liver,Head,male,liver_viscosity,Liver Viscosity,0.4999252595430476,5,True
7,liver,Liver,Head,male,liver_elasticity,Liver Elasticity,0.27611888970487475,6,True
7,liver,Liver,Head,male,liver_sound_speed,Liver Sound Speed,0.0,7,True
7,liver,Liver,Head,female,liver_sound_speed,Liver Sound Speed,0.0,8,True
7,liver,Liver,Legs,male,liver_sound_speed,Liver Sound Speed,2.0,1,True
7,liver,Liver,Legs,male,liver_viscosity,Liver Viscosity,2.0,2,True
7,liver,Liver,Legs,female,liver_sound_speed,Liver Sound Speed,1.3407358189637826,3,True
7,liver,Liver,Legs,female,liver_elasticity,Liver Elasticity,1.247362549079616,4,True
7,liver,Liver,Legs,female,liver_viscosity,Liver Viscosity,1.13593294901331,5,True
7,liver,Liver,Legs,female,bt__alkaline_phosphatase,BT Alkaline Phosphatase,1.039376621016073,6,True
7,liver,Liver,Legs,male,liver_elasticity,Liver Elasticity,0.5412802774178247,7,True
7,liver,Liver,Legs,male,bt__alkaline_phosphatase,BT Alkaline Phosphatase,0.25498684534242455,8,True
7,liver,Liver,Torso,male,liver_elasticity,Liver Elasticity,2.0,1,True
7,liver,Liver,Torso,male,bt__alkaline_phosphatase,BT Alkaline Phosphatase,1.916722653780063,2,True
7,liver,Liver,Torso,female,liver_viscosity,Liver Viscosity,1.816772732664842,3,True
7,liver,Liver,Torso,female,bt__alkaline_phosphatase,BT Alkaline Phosphatase,1.3493489436106443,4,True
7,liver,Liver,Torso,female,liver_sound_speed,Liver Sound Speed,0.9483100194941934,5,True
7,liver,Liver,Torso,male,liver_viscosity,Liver Viscosity,0.9127283280750338,6,True
7,liver,Liver,Torso,male,liver_sound_speed,Liver Sound Speed,0.5240653313087539,7,True
7,liver,Liver,Torso,female,liver_elasticity,Liver Elasticity,0.0,8,True
8,sleep_group,Sleep,Arms,female,rdi,Rdi,1.9021087106213879,1,True
8,sleep_group,Sleep,Arms,female,saturation_mean,Saturation Mean,1.0,2,True
8,sleep_group,Sleep,Arms,male,saturation_mean,Saturation Mean,0.33428408984698826,3,True
8,sleep_group,Sleep,Arms,female,heart_rate_mean_during_sleep,HR During Sleep,0.04183759443987169,4,True
8,sleep_group,Sleep,Arms,male,heart_rate_mean_during_sleep,HR During Sleep,0.0,5,True
8,sleep_group,Sleep,Arms,male,rdi,Rdi,0.0,6,True
8,sleep_group,Sleep,Head,male,rdi,Rdi,1.39581089667998,1,True
8,sleep_group,Sleep,Head,male,heart_rate_mean_during_sleep,HR During Sleep,1.211948474932896,2,True
8,sleep_group,Sleep,Head,male,saturation_mean,Saturation Mean,0.8989687790926724,3,True
8,sleep_group,Sleep,Head,female,saturation_mean,Saturation Mean,0.8568546785597697,4,True
8,sleep_group,Sleep,Head,female,heart_rate_mean_during_sleep,HR During Sleep,0.7304793141951192,5,True
8,sleep_group,Sleep,Head,female,rdi,Rdi,0.6800982667059519,6,True
8,sleep_group,Sleep,Legs,male,saturation_mean,Saturation Mean,1.4422707877219885,1,True
8,sleep_group,Sleep,Legs,male,rdi,Rdi,1.3335872431227975,2,True
8,sleep_group,Sleep,Legs,female,heart_rate_mean_during_sleep,HR During Sleep,0.8368772903010598,3,True
8,sleep_group,Sleep,Legs,male,heart_rate_mean_during_sleep,HR During Sleep,0.7624646126541981,4,True
8,sleep_group,Sleep,Legs,female,saturation_mean,Saturation Mean,0.6469680383733913,5,True
8,sleep_group,Sleep,Legs,female,rdi,Rdi,0.0,6,True
8,sleep_group,Sleep,Torso,male,rdi,Rdi,2.0,1,True
8,sleep_group,Sleep,Torso,female,heart_rate_mean_during_sleep,HR During Sleep,2.0,2,True
8,sleep_group,Sleep,Torso,female,rdi,Rdi,1.967838933134785,3,True
8,sleep_group,Sleep,Torso,female,saturation_mean,Saturation Mean,1.9246364844985264,4,True
8,sleep_group,Sleep,Torso,male,heart_rate_mean_during_sleep,HR During Sleep,1.8521085893673526,5,True
8,sleep_group,Sleep,Torso,male,saturation_mean,Saturation Mean,1.59883960622243,6,True
9,lifestyle,Lifestyle,Arms,male,tea_cups_day,Tea Cups Day,2.0,1,True
9,lifestyle,Lifestyle,Arms,male,work_hours_per_day,Work Hours Per Day,2.0,2,True
9,lifestyle,Lifestyle,Arms,female,hours_computer_not_work,Hours Computer Not Work,2.0,3,True
9,lifestyle,Lifestyle,Arms,female,vigorous_activity_minutes,Vigorous Activity,2.0,4,True
9,lifestyle,Lifestyle,Arms,female,work_hours_per_day,Work Hours Per Day,2.0,5,True
9,lifestyle,Lifestyle,Arms,female,moderate_activity_minutes,Moderate Activity,1.9094436689337069,6,True
9,lifestyle,Lifestyle,Arms,male,coffee_cups_day,Coffee Cups Day,1.873648002762187,7,True
