panel,gender,x_position,system,system_display,label,pearson_r,baseline_pearson_r,pearson_r_improvement,score_pvalue,wilcox_pvalue,wilcox_pvalue_fdr,n_seeds,n_subjects,description
Male,male,4,cardiovascular_system,Cardiovascular,r_mv_I,0.3726710818194197,0.3422848123652213,0.0303862694541984,3.0302710437259613e-43,3.0517578125e-05,0.0003283323355056,15,1347,R-wave voltage (in millivolts) measured from electrocardiogram lead I. ECG parameter reflecting left ventricular electrical activity.
Male,male,4,cardiovascular_system,Cardiovascular,r_mv_aVL,0.4128994523240778,0.3652686481364594,0.0476308041876183,2.75102967428907e-53,3.0517578125e-05,0.0003283323355056,15,1308,R wave amplitude in millivolts in lead aVL from electrocardiogram (ECG). Reflects left ventricular electrical activity and mass from the left shoulder perspective.
Male,male,4,cardiovascular_system,Cardiovascular,r_r_ms,0.2986804869087704,0.2903848644337868,0.0082956224749836,4.734716618106496e-27,0.004180908203125,0.0229815775683969,15,1347,"R-R interval in milliseconds from electrocardiogram (ECG), representing the time between consecutive R waves. This interval reflects the cardiac cycle duration and heart rate variability."
Male,male,4,cardiovascular_system,Cardiovascular,s_mv_aVL,0.1143292594820298,0.0937884509435295,0.0205408085385003,0.0045975144723361,0.001312255859375,0.0080158054063391,15,757,S wave amplitude in augmented lead aVL (electrocardiogram measurement)
Male,male,4,cardiovascular_system,Cardiovascular,sitting_blood_pressure_pulse_rate,0.2912979313651628,0.2805811786019314,0.0107167527632314,9.544298885524481e-24,0.01507568359375,0.0747153670699508,15,1347,Heart rate (pulse) in beats per minute measured while patient is in sitting position
Male,male,4,cardiovascular_system,Cardiovascular,st_mv_V2,0.0805953820290413,0.0304036492680737,0.0501917327609676,0.0181867308711278,3.0517578125e-05,0.0003283323355056,15,1347,"ST segment amplitude in ECG lead V2 (millimeters or standardized units); represents ventricular repolarization interval in the right precordial region, indicator of ischemia or injury"
Male,male,4,cardiovascular_system,Cardiovascular,st_mv_V3,0.0672109252144415,0.0197342855074191,0.0474766397070224,0.0382639595234761,3.0517578125e-05,0.0003283323355056,15,1347,"ST segment amplitude in the V3 lead (precordial lead) measured in millivolts. Represents the voltage level of the ST segment, used to assess for myocardial ischemia or infarction patterns."
Male,male,4,cardiovascular_system,Cardiovascular,t_mv_III,0.35407358499976,0.3382379199594043,0.0158356650403557,3.7684233199530886e-35,0.000213623046875,0.0015717077091387,15,1231,T wave amplitude in lead III (electrocardiogram measurement)
Male,male,5,lifestyle,Lifestyle,hours_computer_not_work,0.0783110444223829,0.0285830859496814,0.0497279584727014,0.0177301994098779,3.0517578125e-05,0.0003283323355056,15,1144,"Hours spent using computers for non-work purposes per week, measuring sedentary recreational screen time"
Male,male,5,lifestyle,Lifestyle,work_hours_per_day,0.2399896170124758,0.1985343410721031,0.0414552759403726,1.652879943563482e-13,3.0517578125e-05,0.0003283323355056,15,1045,"Average daily hours spent working, measuring occupational time commitment on a daily basis"
Male,male,6,immune_system,Immune,bt__eosinophils_abs,0.0926907961355267,0.0555027720098228,0.0371880241257039,0.0015329755443922,3.0517578125e-05,0.0003283323355056,15,1344,"Absolute count of eosinophils in blood (typically measured in thousands per microliter, K/µL). Represents total eosinophil concentration."
Male,male,7,microbiome,Microbiome,Rep_1120,0.0665165433444445,0.0582015347177711,0.0083150086266734,0.0205140638564793,0.000579833984375,0.0038855228812108,15,1316,Microbiome species prevalence
Male,male,7,microbiome,Microbiome,Rep_1953,0.0679924325265469,0.0574151014914804,0.0105773310350664,0.0284517510833834,0.007537841796875,0.0397011544578336,15,1316,Microbiome species prevalence
Male,male,7,microbiome,Microbiome,Rep_2232,0.0730713290820976,0.0062092595328392,0.0668620695492584,0.0207503580196531,3.0517578125e-05,0.0003283323355056,15,1316,Microbiome species prevalence
Male,male,7,microbiome,Microbiome,Rep_2240,0.0740734819027821,0.0241519760890096,0.0499215058137724,0.0110999110852377,3.0517578125e-05,0.0003283323355056,15,1316,Microbiome species prevalence
Male,male,7,microbiome,Microbiome,Rep_2241,0.0665594048541103,0.0143043188897744,0.0522550859643358,0.0320999320376936,3.0517578125e-05,0.0003283323355056,15,1316,Microbiome species prevalence
Male,male,7,microbiome,Microbiome,Rep_226,0.0710770474586886,0.0126769133582971,0.0584001341003915,0.0192103785940642,3.0517578125e-05,0.0003283323355056,15,1316,Microbiome species prevalence
Male,male,7,microbiome,Microbiome,Rep_2289,0.0712769763033752,0.0574183348270965,0.0138586414762787,0.0245804436464037,0.004180908203125,0.0229815775683969,15,1316,Microbiome species prevalence
Male,male,7,microbiome,Microbiome,Rep_2351,0.0967636813488048,0.0907394959825487,0.0060241853662561,0.0023566645626791,0.004180908203125,0.0229815775683969,15,1316,Microbiome species prevalence
Male,male,7,microbiome,Microbiome,Rep_2561,0.0714640684391764,0.0505307622833451,0.0209333061558312,0.0286028256773287,0.000762939453125,0.0049498586943655,15,1316,Microbiome species prevalence
Male,male,7,microbiome,Microbiome,Rep_2624,0.0673368143295432,0.0529660447568127,0.0143707695727304,0.0322522224808165,0.01507568359375,0.0747153670699508,15,1316,Microbiome species prevalence
Male,male,7,microbiome,Microbiome,Rep_2948,0.059086716304492,-0.0018303831072206,0.0609170994117127,0.0476138339843261,3.0517578125e-05,0.0003283323355056,15,1316,Microbiome species prevalence
Male,male,7,microbiome,Microbiome,Rep_3103,0.0619557882548438,0.0234073211182018,0.0385484671366419,0.0436023503859177,3.0517578125e-05,0.0003283323355056,15,1316,Microbiome species prevalence
Male,male,7,microbiome,Microbiome,Rep_3160,0.0704280880309124,-0.0148731696150866,0.085301257645999,0.0214929223547564,3.0517578125e-05,0.0003283323355056,15,1316,Microbiome species prevalence
Male,male,7,microbiome,Microbiome,Rep_3397,0.0738853494336128,0.0623402423060992,0.0115451071275136,0.0144469754396693,0.012786865234375,0.064415714039522,15,1316,Microbiome species prevalence
Male,male,8,nightingale,Nightingale,Acetone,0.1756328744621148,0.0293824192074898,0.146250455254625,0.004945175917438,3.0517578125e-05,0.0003283323355056,15,659,"Blood acetone concentration, a volatile ketone body produced during ketone metabolism and lipid breakdown. Often elevated in ketosis or diabetic ketoacidosis."
Male,male,8,nightingale,Nightingale,HDL_size,0.4326519762176118,0.4222947295364619,0.0103572466811499,1.1021503699356694e-28,0.010772705078125,0.0550462090030205,15,658,HDL particle size; the average diameter or size classification of HDL particles in nanometers
Male,male,8,nightingale,Nightingale,L_VLDL_C,0.3653612455872347,0.3367492790658299,0.0286119665214047,1.1120652193841717e-19,9.1552734375e-05,0.0007732323640902,15,658,"VLDL cholesterol - measures the concentration of cholesterol within very low-density lipoprotein particles, which transport triglycerides and cholesterol"
Male,male,8,nightingale,Nightingale,L_VLDL_CE,0.3377640824017905,0.3128900489283277,0.0248740334734628,1.0782346748180528e-16,0.001678466796875,0.009954563468447,15,658,"VLDL cholesterol ester - measures the concentration of cholesteryl ester, the storage form of cholesterol, within VLDL particles"
Male,male,8,nightingale,Nightingale,L_VLDL_FC,0.3878404008208974,0.3618137657069517,0.0260266351139457,5.409967652821143e-22,0.000152587890625,0.0011879660866477,15,658,VLDL free cholesterol - measures the concentration of unesterified cholesterol within very low-density lipoprotein particles
Male,male,8,nightingale,Nightingale,L_VLDL_L,0.3833586275571137,0.3666444971268474,0.0167141304302663,3.7750476237985615e-21,0.00335693359375,0.0187166531880696,15,658,Large VLDL particle size or concentration - measures the concentration or size characteristics of very low-density lipoprotein particles
Male,male,8,nightingale,Nightingale,L_VLDL_PL,0.3896788589892613,0.3654538453698652,0.024225013619396,2.435928114046649e-22,0.000152587890625,0.0011879660866477,15,658,Very Low-Density Lipoprotein phospholipid content - measures the phospholipid concentration within VLDL particles
Male,male,8,nightingale,Nightingale,M_VLDL_L,0.3054095858255448,0.277384469296391,0.0280251165291537,5.893727928471533e-14,0.000152587890625,0.0011879660866477,15,658,Lipid content in medium-density VLDL particles; total lipid proportion in VLDL subfraction
Male,male,8,nightingale,Nightingale,M_VLDL_PL,0.2404927521078216,0.2245955094459545,0.015897242661867,4.11276255914568e-08,0.0206298828125,0.0999289119944853,15,658,Phospholipid content in medium-density VLDL particles; proportion of phospholipids in VLDL subfraction
Male,male,8,nightingale,Nightingale,M_VLDL_TG,0.37981972451772,0.3626031653645952,0.0172165591531247,1.8469824564809532e-20,0.005126953125,0.0277542519358407,15,658,Triglyceride content in medium-density VLDL particles; triglyceride proportion in VLDL subfraction
Male,male,8,nightingale,Nightingale,S_HDL_C,0.1281502561751616,0.0788462112791271,0.0493040448960345,0.0024989649836469,3.0517578125e-05,0.0003283323355056,15,658,"Small HDL Cholesterol - cholesterol content in small high-density lipoprotein particles, a protective lipoprotein subfraction biomarker"
Male,male,8,nightingale,Nightingale,S_HDL_CE,0.1378220801639197,0.0846880123955189,0.0531340677684007,0.000728811880558,9.1552734375e-05,0.0007732323640902,15,658,"Small HDL Cholesteryl Ester - cholesteryl ester content in small HDL particles, a lipid composition biomarker"
Male,male,8,nightingale,Nightingale,S_VLDL_L,0.2977385977759931,0.2746668433828154,0.0230717543931777,2.609260379522491e-13,0.000213623046875,0.0015717077091387,15,658,"Lipid content in small VLDL particles, representing the proportion of total lipids in small VLDL subfractions"
Male,male,8,nightingale,Nightingale,Sphingomyelins,0.1017136416794303,0.0382852127083233,0.0634284289711069,0.0182089038983203,3.0517578125e-05,0.0003283323355056,15,658,"Concentration of sphingomyelins, a class of sphingolipids involved in cell membrane structure and signaling"
Male,male,8,nightingale,Nightingale,VLDL_C,0.2206718287125369,0.1996226106971643,0.0210492180153726,4.600162613916129e-07,0.001678466796875,0.009954563468447,15,658,"VLDL cholesterol - the concentration of total cholesterol content in very-low-density lipoprotein particles, measured in mmol/L"
Male,male,8,nightingale,Nightingale,VLDL_FC,0.2890255459128181,0.2637598323040464,0.0252657136087716,8.551216571818593e-12,0.001312255859375,0.0080158054063391,15,658,"VLDL free cholesterol - the concentration of unesterified cholesterol in VLDL particles, measured in mmol/L"
Male,male,8,nightingale,Nightingale,VLDL_L,0.3368422523848497,0.3207263816483008,0.0161158707365489,7.772507176625789e-17,0.001312255859375,0.0080158054063391,15,658,"VLDL lipids - the aggregate concentration of all lipids within VLDL particles, measured in mmol/L or g/L"
Male,male,8,nightingale,Nightingale,VLDL_PL,0.3047405147410725,0.2856731291105676,0.0190673856305049,2.7299390274107365e-13,0.002685546875,0.0152109943369709,15,658,"VLDL phospholipids - the concentration of phospholipid components within VLDL particles, measured in mmol/L"
Male,male,8,nightingale,Nightingale,XL_VLDL_C,0.3582475247043259,0.3309910808722597,0.0272564438320661,7.800018073311108e-19,9.1552734375e-05,0.0007732323640902,15,658,"Cholesterol content in extra-large very-low-density lipoprotein particles, measured in concentration units. VLDL carries triglycerides and cholesterol from the liver to peripheral tissues."
Male,male,8,nightingale,Nightingale,XL_VLDL_PL,0.3574998856843516,0.3424694138883956,0.0150304717959559,7.918936217474319e-19,0.004180908203125,0.0229815775683969,15,658,"Phospholipid content in extra-large VLDL particles, measured in concentration units. Phospholipids comprise the structural shell of VLDL particles."
Male,male,8,nightingale,Nightingale,XS_VLDL_P,0.0998099536198429,0.056013686590868,0.0437962670289749,0.0187922821699903,3.0517578125e-05,0.0003283323355056,15,658,Particle count or concentration of extra-small VLDL particles
Male,male,8,nightingale,Nightingale,XS_VLDL_PL,0.1016965337190553,0.0839054896461345,0.0177910440729208,0.0171413581759015,0.0206298828125,0.0999289119944853,15,658,"Phospholipid content in extra-small VLDL particles, measured as a percentage of total lipids in XS-VLDL"
Male,male,8,nightingale,Nightingale,XXL_VLDL_CE,0.3191806834145089,0.3063677436308366,0.0128129397836722,4.230002048697605e-16,0.001678466796875,0.009954563468447,15,658,"Cholesteryl ester content in extremely large VLDL particles, measured as a percentage of total lipids in XXL-VLDL"
Male,male,8,nightingale,Nightingale,XXL_VLDL_P,0.2984056030467993,0.2807540934702608,0.0176515095765384,5.958334858063951e-12,0.00213623046875,0.0124284495478091,15,658,Particle count or concentration of extremely large VLDL particles
Male,male,8,nightingale,Nightingale,bOHbutyrate,0.1870754470606733,-0.0200918509164507,0.2071672979771241,7.200909802732701e-05,3.0517578125e-05,0.0003283323355056,15,638,"Beta-hydroxybutyrate (bOHbutyrate) is a ketone body produced during ketone metabolism, commonly measured as a biomarker of ketosis, metabolic state, and energy metabolism. It reflects the level of ketones in the blood and is used clinically to assess fasting state, diabetes control, and metabolic disorders."
Male,male,9,blood_tests_lipids,Lipids,bt__non_hdl_cholesterol,0.1803615848175894,0.1592305992008967,0.0211309856166927,9.61845340177893e-07,0.001678466796875,0.009954563468447,15,963,"Non-HDL cholesterol blood concentration; measures total 'bad' cholesterol (LDL, VLDL, IDL) in mg/dL; indicator of cardiovascular risk"
Male,male,10,body_composition,Body Composition,body_comp_arms_diff_total_mass,0.2036969491368644,0.0367386067153003,0.1669583424215641,7.155858096502958e-11,3.0517578125e-05,0.0003283323355056,15,1329,Asymmetry measure representing difference in total mass between left and right arms in grams
Male,male,10,body_composition,Body Composition,body_comp_total_fat_mass,0.8979479074533994,0.8913106217178209,0.0066372857355784,0.0,3.0517578125e-05,0.0003283323355056,15,1329,"Total body fat mass across all regions (arms, legs, trunk, android and gynoid regions), measured in kilograms via DXA"
Male,male,10,body_composition,Body Composition,body_comp_total_left_fat_mass,0.8979147856401491,0.8911872559991614,0.0067275296409877,0.0,3.0517578125e-05,0.0003283323355056,15,1329,"Total adipose tissue mass in the left side of the body (left arm and left leg combined), measured in kilograms"
Male,male,10,body_composition,Body Composition,body_comp_total_right_fat_mass,0.8942233336627423,0.8882013321538603,0.0060220015088819,0.0,3.0517578125e-05,0.0003283323355056,15,1329,Total fat mass on the right side of body measured in kilograms via DXA scan
Male,male,10,body_composition,Body Composition,body_comp_total_tissue_mass,0.9866056370080508,0.9820535356032905,0.0045521014047602,0.0,3.0517578125e-05,0.0003283323355056,15,1329,"Total body tissue mass including all fat mass and fat-free mass (muscle, bone, organs) across entire body, measured in kilograms"
Male,male,10,body_composition,Body Composition,body_comp_total_total_mass,0.6181013462111165,0.5988881666104845,0.0192131796006319,2.34912112843513e-128,0.001678466796875,0.009954563468447,15,1329,"Total body mass measured in kilograms via DXA scan, representing sum of all tissues (fat, lean, bone)"
Male,male,10,body_composition,Body Composition,body_comp_trunk_fat_mass,0.92645336842857,0.9083967257572254,0.0180566426713446,0.0,3.0517578125e-05,0.0003283323355056,15,1329,"Mass of adipose tissue in the trunk region (chest, abdomen, lower back) measured in kilograms via dual-energy X-ray absorptiometry (DXA)"
Male,male,10,body_composition,Body Composition,body_comp_trunk_left_fat_mass,0.9252755817830772,0.9078019611585116,0.0174736206245657,0.0,3.0517578125e-05,0.0003283323355056,15,1329,Fat mass of the left trunk/torso measured via DXA
Male,male,10,body_composition,Body Composition,body_comp_trunk_right_fat_mass,0.9221500327853648,0.9030163840841,0.0191336487012645,0.0,3.0517578125e-05,0.0003283323355056,15,1329,Fat mass in the right trunk region measured in kilograms via DXA scan
Male,male,10,body_composition,Body Composition,total_scan_vat_area,0.7506609187476009,0.7448766660580187,0.0057842526895821,4.399257404179032e-237,3.0517578125e-05,0.0003283323355056,15,1328,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat"
Male,male,10,body_composition,Body Composition,total_scan_vat_mass,0.8534584888179926,0.8198486245655019,0.0336098642524906,0.0,3.0517578125e-05,0.0003283323355056,15,1328,"Visceral adipose tissue (VAT) mass measured from DXA scan in grams, representing the total amount of internal abdominal fat"
Male,male,10,body_composition,Body Composition,total_scan_vat_volume,0.9953247151773504,0.9249904297833508,0.0703342853939996,0.0,3.0517578125e-05,0.0003283323355056,15,1328,"Visceral adipose tissue (VAT) volume measured from DXA scan in cubic centimeters, representing the three-dimensional volume of internal abdominal fat"
Male,male,11,high_level_diet_with_stage,High Level Diet,MedOilandfats,0.1266111146407534,0.1121018113568159,0.0145093032839375,0.0001090854963047,0.002685546875,0.0152109943369709,15,1310,"Proportion or percentage of diet composed of Mediterranean oils and fats (e.g., olive oil)"
Female,female,1,metabolites,Metabolites,1.43_712.2200m_z,0.0935786435216387,0.0345799421065798,0.0589987014150589,0.026412783614731,6.103515625e-05,0.0005706387315775,15,811,
Female,female,1,metabolites,Metabolites,1.53_289.0803m_z,0.1043251942143238,0.083319294828289,0.0210058993860348,0.0063425055171246,0.001312255859375,0.0082030358975821,15,811,Metabolite biomarker
Female,female,1,metabolites,Metabolites,1.71_269.0668m_z,0.0872802333240081,0.0383776813130605,0.0489025520109476,0.0279229049096061,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,1.81_519.2814m_z,0.112693679643411,0.0629939102812935,0.0496997693621175,0.0073782402302711,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,1.82_925.4506m_z,0.0928890963639848,0.0384347448369503,0.0544543515270344,0.0199479175898736,6.103515625e-05,0.0005706387315775,15,811,
Female,female,1,metabolites,Metabolites,1.88_1090.4203n,0.1133293043922471,0.0504468521332032,0.0628824522590438,0.0059013408450072,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,1.98_650.7602m_z,0.1980737498170648,0.0041152625836017,0.1939584872334631,3.529371766774799e-07,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,1.99_630.2870m_z,0.0914800455875866,0.0398889031093696,0.0515911424782169,0.0224137801070417,3.0517578125e-05,0.0003359287134479,15,811,Metabolite biomarker
Female,female,1,metabolites,Metabolites,1.99_684.7927m_z,0.0775820935213379,-0.0247083620993434,0.1022904556206814,0.0415001036719084,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,2.04_763.3268m_z,0.1060622984906784,0.0678831294442623,0.0381791690464161,0.0051135571196239,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,2.05_209.0458m_z,0.1038100264929053,0.0124019149668688,0.0914081115260364,0.0129277679164474,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,2.06_275.1038m_z,0.0819655966817228,0.0634667445821569,0.0184988520995659,0.0489356663657232,0.01507568359375,0.072696032824817,15,811,
Female,female,1,metabolites,Metabolites,2.07_729.4181m_z,0.1362713193255516,0.0292493853622848,0.1070219339632668,0.0005314163279796,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,2.14_632.3656m_z,0.186839329098725,0.0163649416785059,0.170474387420219,2.3794003630443813e-06,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,2.17_311.3919m_z,0.0963761870543537,0.060587323780731,0.0357888632736226,0.0242383849449553,6.103515625e-05,0.0005706387315775,15,811,
Female,female,1,metabolites,Metabolites,2.19_595.8661m_z,0.1344480622474697,0.0835575991922628,0.0508904630552068,0.0038525534004053,0.000152587890625,0.0012469109688096,15,811,Metabolite biomarker
Female,female,1,metabolites,Metabolites,2.21_1049.4676n,0.0984643142639578,0.0560188594661048,0.0424454547978529,0.0200483512318356,0.000152587890625,0.0012469109688096,15,811,
Female,female,1,metabolites,Metabolites,2.35_856.3247n,0.0911338881273047,0.0697043271294392,0.0214295609978654,0.0134363648978295,0.002685546875,0.0157097154627732,15,811,
Female,female,1,metabolites,Metabolites,2.38_255.1620m_z,0.0821667262275402,-0.0516370700493501,0.1338037962768904,0.0443375085445907,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,2.40_250.9024m_z,0.1533641280800186,0.0127799198387017,0.1405842082413168,7.344645894320312e-05,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,2.40_252.9003m_z,0.1573183864593449,0.0072690211004675,0.1500493653588774,4.505935508251839e-05,3.0517578125e-05,0.0003359287134479,15,811,Metabolite biomarker
Female,female,1,metabolites,Metabolites,2.48_619.5233m_z,0.0884535095361764,0.0670354324801913,0.0214180770559851,0.0232983684139235,0.009033203125,0.0460478283110119,15,811,
Female,female,1,metabolites,Metabolites,2.60_609.2518m_z,0.1240545812880606,0.1024780018982096,0.021576579389851,0.0030927937667766,0.002685546875,0.0157097154627732,15,811,
Female,female,1,metabolites,Metabolites,2.61_423.0759m_z,0.0906529115113239,0.0452928104913433,0.0453601010199805,0.0416279003126665,0.000213623046875,0.0016511441998533,15,811,
Female,female,1,metabolites,Metabolites,2.70_527.2857m_z,0.0873883297409814,0.032868932286028,0.0545193974549534,0.0445778631590084,6.103515625e-05,0.0005706387315775,15,811,
Female,female,1,metabolites,Metabolites,2.76_409.2231m_z,0.1027909799658604,0.0159174531483194,0.086873526817541,0.0082196515855053,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,2.78_525.2705m_z,0.1063958274051488,0.0218607257243336,0.0845351016808151,0.009907195112469,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,2.83_409.2234m_z,0.1066172699457503,0.0187759303728756,0.0878413395728747,0.0071330935608516,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,2.84_479.2285m_z,0.2279985417776134,0.0561781197441794,0.1718204220334339,1.835655728772949e-05,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,2.86_609.2518m_z,0.1291704973326232,0.0958747936854644,0.0332957036471588,0.002778222529845,0.000213623046875,0.0016511441998533,15,811,
Female,female,1,metabolites,Metabolites,2.87_657.3179n,0.1069408162914956,0.0379138670017514,0.0690269492897442,0.0070630094039949,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,2.89_183.0665m_z,0.1562427488150753,0.0632794701574803,0.092963278657595,4.798177220735401e-06,0.004180908203125,0.0233411328888934,15,811,
Female,female,1,metabolites,Metabolites,2.98_479.2286m_z,0.2264761112614926,0.0554312767782449,0.1710448344832477,1.0159290946611467e-05,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,3-Hydroxytetradecanoic acid_(R)-3-Hydroxytetradecanoic acid_ 2-Hydroxymyristic acid,0.1049638041039548,0.0644717429793933,0.0404920611245614,0.0069611134607479,3.0517578125e-05,0.0003359287134479,15,811,Annotated metabolite (original: 5.42_243.1969m_z)
Female,female,1,metabolites,Metabolites,3.04_301.1803m_z,0.1194713454909053,0.037880533065049,0.0815908124258563,0.0113054452415058,6.103515625e-05,0.0005706387315775,15,811,
Female,female,1,metabolites,Metabolites,3.04_359.1860m_z,0.081518865149317,-0.0126224431863325,0.0941413083356495,0.0421713360693961,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,3.04_421.2237m_z,0.0987678514156349,0.0601242997150415,0.0386435517005934,0.0246223651413498,0.00213623046875,0.0127756129429993,15,811,
Female,female,1,metabolites,Metabolites,3.04_479.1376m_z,0.0992308864991863,0.0532608003261628,0.0459700861730235,0.010179573478904,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,3.11_611.3429m_z,0.0914916149169045,0.0523119168381974,0.0391796980787071,0.0176962988232994,0.00042724609375,0.0029893264271854,15,811,
Female,female,1,metabolites,Metabolites,3.13_411.2388m_z,0.2387229289628407,0.1852404398203749,0.0534824891424658,3.9003023713279294e-10,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,3.21_333.2075m_z,0.1301678493683538,0.1199642218529502,0.0102036275154035,0.0006011893219336,0.01507568359375,0.072696032824817,15,811,
Female,female,1,metabolites,Metabolites,3.21_334.2989m_z,0.1341937580701789,0.1143273211584287,0.0198664369117501,0.0003598667815155,0.000152587890625,0.0012469109688096,15,811,
Female,female,1,metabolites,Metabolites,3.21_341.1031m_z,0.1023734890728135,0.056371043562652,0.0460024455101614,0.0082259148450465,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,3.21_401.1944m_z,0.0939931958549345,0.038281385380556,0.0557118104743785,0.0195554997073017,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,3.21_421.0628m_z,0.1001007034617304,0.0599001407975542,0.0402005626641761,0.0125636445842262,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,3.21_421.1563m_z,0.0969862128091296,0.0640376786443661,0.0329485341647634,0.0093722486017716,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,3.21_421.3530m_z,0.0994755169640036,0.0576107701901462,0.0418647467738574,0.0118690609849451,3.0517578125e-05,0.0003359287134479,15,811,Metabolite biomarker
Female,female,1,metabolites,Metabolites,3.21_421.4661m_z,0.0994531797840718,0.0547448255785051,0.0447083542055666,0.0120476204016964,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,3.21_423.3603m_z,0.0981997642429836,0.0533663713078963,0.0448333929350873,0.0099785569859348,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,3.21_555.2703n,0.0939215044007896,0.0470646890988164,0.0468568153019732,0.0219046179060418,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,3.25_411.2393m_z,0.2440101870222509,0.1950044643912698,0.049005722630981,4.390519945860525e-11,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,3.25_611.3424m_z,0.0874651083976275,0.0140308538187326,0.0734342545788948,0.027008310123696,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,3.33_237.1133m_z,0.0697810232217491,0.0540723363437731,0.015708686877976,0.0393625042370298,0.007537841796875,0.0390290671997808,15,811,
Female,female,1,metabolites,Metabolites,3.33_392.1173m_z,0.1086615147596832,0.0897359296565535,0.0189255851031297,0.0040997519841512,0.000152587890625,0.0012469109688096,15,811,
Female,female,1,metabolites,Metabolites,3.38_511.2913m_z,0.0935295576501689,0.0605347298588032,0.0329948277913657,0.0386997215259257,0.001312255859375,0.0082030358975821,15,811,
Female,female,1,metabolites,Metabolites,3.43_827.2026m_z,0.0852763441972131,0.0095994455781746,0.0756768986190384,0.0451426141800781,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,3.50_627.3748m_z,0.1014055541653644,0.0871573863419857,0.0142481678233787,0.0073490779094872,0.010772705078125,0.0539517229760599,15,811,
Female,female,1,metabolites,Metabolites,3.51_339.0178m_z,0.0787544347826301,0.0621748067880149,0.0165796279946151,0.0466460233131761,0.009033203125,0.0460478283110119,15,811,
Female,female,1,metabolites,Metabolites,3.53_385.1691m_z,0.1209806810862904,-0.0181329357444823,0.1391136168307728,0.0107868302417602,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,3.68_273.1458m_z,0.124972019469433,0.1069272842982294,0.0180447351712035,0.0032895841640702,0.0206298828125,0.0965433422984972,15,811,
Female,female,1,metabolites,Metabolites,3.82_313.1193m_z,0.1133609968550168,0.0554702325849237,0.057890764270093,0.0054989592211732,3.0517578125e-05,0.0003359287134479,15,811,
Female,female,1,metabolites,Metabolites,4-Methylcatechol 1-sulfate_3-Methylcatechol 1-sulfate_O-methoxycatechol-O-sulphate_4-methoxyphenyl ester _3-Methoxyphenol sulfate,0.0916048561902992,0.0735455937913951,0.018059262398904,0.0168573955091286,0.00335693359375,0.0191914414531875,15,811,Annotated metabolite (original: 1.93_203.0024m_z)
Female,female,1,metabolites,Metabolites,4.13_611.3798m_z,0.1827813624020017,0.1611273914206125,0.0216539709813891,5.875167594968333e-06,0.00335693359375,0.0191914414531875,15,811,
Female,female,1,metabolites,Metabolites,4.20_256.9821m_z,0.2597637896809766,-0.0131546892337703,0.272918478914747,3.348706271866406e-12,3.0517578125e-05,0.0003359287134479,15,811,
