"Step","26 joints more subjects - loss_3d_pos","26 joints more subjects - loss_3d_pos__MIN","26 joints more subjects - loss_3d_pos__MAX"
"1501","0.038008272647857666","0.038008272647857666","0.038008272647857666"
"1503","0.034311115741729736","0.034311115741729736","0.034311115741729736"
"1527","0.040212612599134445","0.040212612599134445","0.040212612599134445"
"1535","0.03771810606122017","0.03771810606122017","0.03771810606122017"
"1560","0.03728041052818298","0.03728041052818298","0.03728041052818298"
"1561","0.04708046838641167","0.04708046838641167","0.04708046838641167"
"1579","0.03383968025445938","0.03383968025445938","0.03383968025445938"
"1596","0.03388543799519539","0.03388543799519539","0.03388543799519539"
"1620","0.04596235230565071","0.04596235230565071","0.04596235230565071"
"1628","0.039459943771362305","0.039459943771362305","0.039459943771362305"
"1633","0.03841995820403099","0.03841995820403099","0.03841995820403099"
"1642","0.0371120311319828","0.0371120311319828","0.0371120311319828"
"1678","0.036401212215423584","0.036401212215423584","0.036401212215423584"
"1686","0.03732307255268097","0.03732307255268097","0.03732307255268097"
"1688","0.038873765617609024","0.038873765617609024","0.038873765617609024"
"1700","0.03380301594734192","0.03380301594734192","0.03380301594734192"
"1712","0.05264651030302048","0.05264651030302048","0.05264651030302048"
"1720","0.03287118300795555","0.03287118300795555","0.03287118300795555"
"1746","0.03077579289674759","0.03077579289674759","0.03077579289674759"
"1790","0.029972003772854805","0.029972003772854805","0.029972003772854805"
"1792","0.03596094250679016","0.03596094250679016","0.03596094250679016"
"1798","0.02628709189593792","0.02628709189593792","0.02628709189593792"
"1805","0.03762219101190567","0.03762219101190567","0.03762219101190567"
"1812","0.04093467444181442","0.04093467444181442","0.04093467444181442"
"1823","0.029188508167862892","0.029188508167862892","0.029188508167862892"
"1833","0.037748437374830246","0.037748437374830246","0.037748437374830246"
"1845","0.03466319665312767","0.03466319665312767","0.03466319665312767"
"1848","0.035235967487096786","0.035235967487096786","0.035235967487096786"
"1859","0.029828304424881935","0.029828304424881935","0.029828304424881935"
"1862","0.033088650554418564","0.033088650554418564","0.033088650554418564"
"1867","0.03629017621278763","0.03629017621278763","0.03629017621278763"
"1919","0.03699815273284912","0.03699815273284912","0.03699815273284912"
"1930","0.03084440901875496","0.03084440901875496","0.03084440901875496"
"1935","0.03821807727217674","0.03821807727217674","0.03821807727217674"
"1945","0.032512519508600235","0.032512519508600235","0.032512519508600235"
"1956","0.03500981256365776","0.03500981256365776","0.03500981256365776"
"1957","0.03610868379473686","0.03610868379473686","0.03610868379473686"
"1961","0.040946491062641144","0.040946491062641144","0.040946491062641144"
"1974","0.036634452641010284","0.036634452641010284","0.036634452641010284"
"1976","0.03493731841444969","0.03493731841444969","0.03493731841444969"
"1979","0.036159344017505646","0.036159344017505646","0.036159344017505646"
"1981","0.037721846252679825","0.037721846252679825","0.037721846252679825"
"1995","0.0514935627579689","0.0514935627579689","0.0514935627579689"
"2007","0.038250360637903214","0.038250360637903214","0.038250360637903214"
"2021","0.04071413353085518","0.04071413353085518","0.04071413353085518"
"2023","0.036715682595968246","0.036715682595968246","0.036715682595968246"
"2043","0.03193484991788864","0.03193484991788864","0.03193484991788864"
"2049","0.03165944293141365","0.03165944293141365","0.03165944293141365"
"2054","0.02794095315039158","0.02794095315039158","0.02794095315039158"
"2075","0.034738872200250626","0.034738872200250626","0.034738872200250626"
"2096","0.036159809678792953","0.036159809678792953","0.036159809678792953"
"2100","0.03148876503109932","0.03148876503109932","0.03148876503109932"
"2106","0.039585720747709274","0.039585720747709274","0.039585720747709274"
"2115","0.03229814022779465","0.03229814022779465","0.03229814022779465"
"2128","0.02958868071436882","0.02958868071436882","0.02958868071436882"
"2158","0.029278822243213654","0.029278822243213654","0.029278822243213654"
"2163","0.03245425969362259","0.03245425969362259","0.03245425969362259"
"2173","0.03406744822859764","0.03406744822859764","0.03406744822859764"
"2176","0.03299732133746147","0.03299732133746147","0.03299732133746147"
"2197","0.034277211874723434","0.034277211874723434","0.034277211874723434"
"2207","0.029667649418115616","0.029667649418115616","0.029667649418115616"
"2210","0.03571629151701927","0.03571629151701927","0.03571629151701927"
"2225","0.040256060659885406","0.040256060659885406","0.040256060659885406"
"2231","0.031221037730574608","0.031221037730574608","0.031221037730574608"
"2234","0.029419029131531715","0.029419029131531715","0.029419029131531715"
"2250","0.03834214434027672","0.03834214434027672","0.03834214434027672"
"2263","0.036282412707805634","0.036282412707805634","0.036282412707805634"
"2270","0.036490727216005325","0.036490727216005325","0.036490727216005325"
"2275","0.03319992497563362","0.03319992497563362","0.03319992497563362"
"2278","0.03311912342905998","0.03311912342905998","0.03311912342905998"
"2292","0.03138762712478638","0.03138762712478638","0.03138762712478638"
"2294","0.026601310819387436","0.026601310819387436","0.026601310819387436"
"2301","0.028341982513666153","0.028341982513666153","0.028341982513666153"
"2311","0.03219098597764969","0.03219098597764969","0.03219098597764969"
"2320","0.027611277997493744","0.027611277997493744","0.027611277997493744"
"2332","0.03654412552714348","0.03654412552714348","0.03654412552714348"
"2334","0.034283753484487534","0.034283753484487534","0.034283753484487534"
"2337","0.03469882532954216","0.03469882532954216","0.03469882532954216"
"2343","0.03518488630652428","0.03518488630652428","0.03518488630652428"
"2344","0.032136693596839905","0.032136693596839905","0.032136693596839905"
"2348","0.029591495171189308","0.029591495171189308","0.029591495171189308"
"2357","0.02688469924032688","0.02688469924032688","0.02688469924032688"
"2358","0.029306065291166306","0.029306065291166306","0.029306065291166306"
"2367","0.03093815967440605","0.03093815967440605","0.03093815967440605"
"2374","0.03237686678767204","0.03237686678767204","0.03237686678767204"
"2378","0.03404749184846878","0.03404749184846878","0.03404749184846878"
"2383","0.03404490277171135","0.03404490277171135","0.03404490277171135"
"2384","0.03817470744252205","0.03817470744252205","0.03817470744252205"
"2431","0.03134920075535774","0.03134920075535774","0.03134920075535774"
"2432","0.0313480868935585","0.0313480868935585","0.0313480868935585"
"2434","0.031239422038197517","0.031239422038197517","0.031239422038197517"
"2441","0.034376081079244614","0.034376081079244614","0.034376081079244614"
"2446","0.03103867545723915","0.03103867545723915","0.03103867545723915"
"2447","0.034470703452825546","0.034470703452825546","0.034470703452825546"
"2475","0.03367665782570839","0.03367665782570839","0.03367665782570839"
"2483","0.02873927727341652","0.02873927727341652","0.02873927727341652"
"2499","0.032619863748550415","0.032619863748550415","0.032619863748550415"
"2521","0.03697001188993454","0.03697001188993454","0.03697001188993454"
"2532","0.03365728631615639","0.03365728631615639","0.03365728631615639"
"2535","0.03088751807808876","0.03088751807808876","0.03088751807808876"
"2544","0.029329340904951096","0.029329340904951096","0.029329340904951096"
"2547","0.0266976710408926","0.0266976710408926","0.0266976710408926"
"2548","0.03130589798092842","0.03130589798092842","0.03130589798092842"
"2559","0.030927998945116997","0.030927998945116997","0.030927998945116997"
"2575","0.033513255417346954","0.033513255417346954","0.033513255417346954"
"2591","0.026608822867274284","0.026608822867274284","0.026608822867274284"
"2600","0.03230687603354454","0.03230687603354454","0.03230687603354454"
"2611","0.02854812704026699","0.02854812704026699","0.02854812704026699"
"2613","0.027044452726840973","0.027044452726840973","0.027044452726840973"
"2625","0.028757309541106224","0.028757309541106224","0.028757309541106224"
"2630","0.03455912321805954","0.03455912321805954","0.03455912321805954"
"2647","0.030567016452550888","0.030567016452550888","0.030567016452550888"
"2649","0.0266573466360569","0.0266573466360569","0.0266573466360569"
"2650","0.030762074515223503","0.030762074515223503","0.030762074515223503"
"2669","0.03116229921579361","0.03116229921579361","0.03116229921579361"
"2684","0.030811797827482224","0.030811797827482224","0.030811797827482224"
"2694","0.028649376705288887","0.028649376705288887","0.028649376705288887"
"2703","0.028718486428260803","0.028718486428260803","0.028718486428260803"
"2713","0.02604208141565323","0.02604208141565323","0.02604208141565323"
"2719","0.028392063453793526","0.028392063453793526","0.028392063453793526"
"2727","0.028233125805854797","0.028233125805854797","0.028233125805854797"
"2736","0.034167058765888214","0.034167058765888214","0.034167058765888214"
"2737","0.028583137318491936","0.028583137318491936","0.028583137318491936"
"2749","0.029582533985376358","0.029582533985376358","0.029582533985376358"
"2753","0.02584405615925789","0.02584405615925789","0.02584405615925789"
"2762","0.0319923460483551","0.0319923460483551","0.0319923460483551"
"2784","0.02734612114727497","0.02734612114727497","0.02734612114727497"
"2785","0.02828628569841385","0.02828628569841385","0.02828628569841385"
"2796","0.03470933064818382","0.03470933064818382","0.03470933064818382"
"2797","0.030191417783498764","0.030191417783498764","0.030191417783498764"
"2809","0.03141370415687561","0.03141370415687561","0.03141370415687561"
"2811","0.026975590735673904","0.026975590735673904","0.026975590735673904"
"2812","0.031654372811317444","0.031654372811317444","0.031654372811317444"
"2813","0.031322989612817764","0.031322989612817764","0.031322989612817764"
"2827","0.03063448704779148","0.03063448704779148","0.03063448704779148"
"2840","0.030330196022987366","0.030330196022987366","0.030330196022987366"
"2842","0.02806665189564228","0.02806665189564228","0.02806665189564228"
"2845","0.03162052854895592","0.03162052854895592","0.03162052854895592"
"2867","0.033939190208911896","0.033939190208911896","0.033939190208911896"
"2869","0.034625522792339325","0.034625522792339325","0.034625522792339325"
"2906","0.034420307725667953","0.034420307725667953","0.034420307725667953"
"2948","0.028827516362071037","0.028827516362071037","0.028827516362071037"
"2954","0.030325014144182205","0.030325014144182205","0.030325014144182205"
"2961","0.026530945673584938","0.026530945673584938","0.026530945673584938"
"2963","0.03343035653233528","0.03343035653233528","0.03343035653233528"
"2965","0.026320472359657288","0.026320472359657288","0.026320472359657288"
"2997","0.03636738657951355","0.03636738657951355","0.03636738657951355"
"3001","0.03213478997349739","0.03213478997349739","0.03213478997349739"
"3007","0.030182069167494774","0.030182069167494774","0.030182069167494774"
"3016","0.034942638128995895","0.034942638128995895","0.034942638128995895"
"3031","0.029554205015301704","0.029554205015301704","0.029554205015301704"
"3047","0.030082080513238907","0.030082080513238907","0.030082080513238907"
"3059","0.029022587463259697","0.029022587463259697","0.029022587463259697"
"3069","0.03028562292456627","0.03028562292456627","0.03028562292456627"
"3070","0.03216714411973953","0.03216714411973953","0.03216714411973953"
"3078","0.027047524228692055","0.027047524228692055","0.027047524228692055"
"3100","0.02817746438086033","0.02817746438086033","0.02817746438086033"
"3126","0.032321106642484665","0.032321106642484665","0.032321106642484665"
"3130","0.033086542040109634","0.033086542040109634","0.033086542040109634"
"3163","0.03266337513923645","0.03266337513923645","0.03266337513923645"
"3165","0.02938808873295784","0.02938808873295784","0.02938808873295784"
"3204","0.030852558091282845","0.030852558091282845","0.030852558091282845"
"3212","0.024609414860606194","0.024609414860606194","0.024609414860606194"
"3216","0.023909399285912514","0.023909399285912514","0.023909399285912514"
"3225","0.024027958512306213","0.024027958512306213","0.024027958512306213"
"3231","0.030057283118367195","0.030057283118367195","0.030057283118367195"
"3236","0.026535198092460632","0.026535198092460632","0.026535198092460632"
"3246","0.027785655111074448","0.027785655111074448","0.027785655111074448"
"3254","0.029597539454698563","0.029597539454698563","0.029597539454698563"
"3267","0.030868247151374817","0.030868247151374817","0.030868247151374817"
"3269","0.026706678792834282","0.026706678792834282","0.026706678792834282"
"3271","0.032399311661720276","0.032399311661720276","0.032399311661720276"
"3298","0.03030969388782978","0.03030969388782978","0.03030969388782978"
"3301","0.025289539247751236","0.025289539247751236","0.025289539247751236"
"3306","0.03312908858060837","0.03312908858060837","0.03312908858060837"
"3316","0.030765388160943985","0.030765388160943985","0.030765388160943985"
"3318","0.028737638145685196","0.028737638145685196","0.028737638145685196"
"3322","0.02832670509815216","0.02832670509815216","0.02832670509815216"
"3324","0.029264602810144424","0.029264602810144424","0.029264602810144424"
"3327","0.03059036284685135","0.03059036284685135","0.03059036284685135"
"3335","0.031896986067295074","0.031896986067295074","0.031896986067295074"
"3339","0.028514482080936432","0.028514482080936432","0.028514482080936432"
"3342","0.03069075383245945","0.03069075383245945","0.03069075383245945"
"3361","0.03310592472553253","0.03310592472553253","0.03310592472553253"
"3377","0.02835473231971264","0.02835473231971264","0.02835473231971264"
"3381","0.029192950576543808","0.029192950576543808","0.029192950576543808"
"3392","0.031239761039614677","0.031239761039614677","0.031239761039614677"
"3394","0.025418108329176903","0.025418108329176903","0.025418108329176903"
"3412","0.028918471187353134","0.028918471187353134","0.028918471187353134"
"3425","0.028869790956377983","0.028869790956377983","0.028869790956377983"
"3440","0.02474774792790413","0.02474774792790413","0.02474774792790413"
"3466","0.02908354625105858","0.02908354625105858","0.02908354625105858"
"3485","0.027203144505620003","0.027203144505620003","0.027203144505620003"
"3507","0.0308401957154274","0.0308401957154274","0.0308401957154274"
"3537","0.027070747688412666","0.027070747688412666","0.027070747688412666"
"3542","0.02550511807203293","0.02550511807203293","0.02550511807203293"
"3553","0.026137910783290863","0.026137910783290863","0.026137910783290863"
"3558","0.021303117275238037","0.021303117275238037","0.021303117275238037"
"3602","0.02667543850839138","0.02667543850839138","0.02667543850839138"
"3612","0.03139343857765198","0.03139343857765198","0.03139343857765198"
"3645","0.02912910282611847","0.02912910282611847","0.02912910282611847"
"3650","0.025009114295244217","0.025009114295244217","0.025009114295244217"
"3652","0.026240680366754532","0.026240680366754532","0.026240680366754532"
"3657","0.025788409635424614","0.025788409635424614","0.025788409635424614"
"3662","0.027499297633767128","0.027499297633767128","0.027499297633767128"
"3676","0.03403070569038391","0.03403070569038391","0.03403070569038391"
"3679","0.027016611769795418","0.027016611769795418","0.027016611769795418"
"3680","0.028090426698327065","0.028090426698327065","0.028090426698327065"
"3681","0.02870599739253521","0.02870599739253521","0.02870599739253521"
"3692","0.024443503469228745","0.024443503469228745","0.024443503469228745"
"3702","0.027162719517946243","0.027162719517946243","0.027162719517946243"
"3722","0.029370717704296112","0.029370717704296112","0.029370717704296112"
"3726","0.027268217876553535","0.027268217876553535","0.027268217876553535"
"3774","0.02096155658364296","0.02096155658364296","0.02096155658364296"
"3778","0.02771635353565216","0.02771635353565216","0.02771635353565216"
"3796","0.024846361950039864","0.024846361950039864","0.024846361950039864"
"3798","0.021497264504432678","0.021497264504432678","0.021497264504432678"
"3802","0.030293451622128487","0.030293451622128487","0.030293451622128487"
"3817","0.025664953514933586","0.025664953514933586","0.025664953514933586"
"3843","0.02385358326137066","0.02385358326137066","0.02385358326137066"
"3850","0.02380390837788582","0.02380390837788582","0.02380390837788582"
"3867","0.028338182717561722","0.028338182717561722","0.028338182717561722"
"3870","0.024739503860473633","0.024739503860473633","0.024739503860473633"
"3880","0.026423992589116096","0.026423992589116096","0.026423992589116096"
"3895","0.026938650757074356","0.026938650757074356","0.026938650757074356"
"3905","0.02215486392378807","0.02215486392378807","0.02215486392378807"
"3908","0.026479268446564674","0.026479268446564674","0.026479268446564674"
"3912","0.027337417006492615","0.027337417006492615","0.027337417006492615"
"3914","0.0289749875664711","0.0289749875664711","0.0289749875664711"
"3920","0.027982858940958977","0.027982858940958977","0.027982858940958977"
"3931","0.02357470989227295","0.02357470989227295","0.02357470989227295"
"3936","0.02703201398253441","0.02703201398253441","0.02703201398253441"
"3958","0.021085023880004883","0.021085023880004883","0.021085023880004883"
"3977","0.026752803474664688","0.026752803474664688","0.026752803474664688"
"3986","0.024553462862968445","0.024553462862968445","0.024553462862968445"
"3993","0.024848775938153267","0.024848775938153267","0.024848775938153267"
"4003","0.024684812873601913","0.024684812873601913","0.024684812873601913"
"4037","0.028678422793745995","0.028678422793745995","0.028678422793745995"
"4038","0.023180123418569565","0.023180123418569565","0.023180123418569565"
"4047","0.023285046219825745","0.023285046219825745","0.023285046219825745"
"4083","0.022996380925178528","0.022996380925178528","0.022996380925178528"
"4090","0.02460738830268383","0.02460738830268383","0.02460738830268383"
"4114","0.022716736420989037","0.022716736420989037","0.022716736420989037"
"4133","0.02451510727405548","0.02451510727405548","0.02451510727405548"
"4135","0.021800028160214424","0.021800028160214424","0.021800028160214424"
"4136","0.02004106342792511","0.02004106342792511","0.02004106342792511"
"4160","0.02395695447921753","0.02395695447921753","0.02395695447921753"
"4164","0.0240287147462368","0.0240287147462368","0.0240287147462368"
"4165","0.025876618921756744","0.025876618921756744","0.025876618921756744"
"4170","0.02300073206424713","0.02300073206424713","0.02300073206424713"
"4178","0.023120122030377388","0.023120122030377388","0.023120122030377388"
"4187","0.023554334416985512","0.023554334416985512","0.023554334416985512"
"4197","0.022469554096460342","0.022469554096460342","0.022469554096460342"
"4205","0.022976573556661606","0.022976573556661606","0.022976573556661606"
"4214","0.023255297914147377","0.023255297914147377","0.023255297914147377"
"4222","0.02436177246272564","0.02436177246272564","0.02436177246272564"
"4223","0.024715479463338852","0.024715479463338852","0.024715479463338852"
"4233","0.020316727459430695","0.020316727459430695","0.020316727459430695"
"4241","0.024034226313233376","0.024034226313233376","0.024034226313233376"
"4245","0.027044668793678284","0.027044668793678284","0.027044668793678284"
"4253","0.024539100006222725","0.024539100006222725","0.024539100006222725"
"4266","0.021976357325911522","0.021976357325911522","0.021976357325911522"
"4272","0.021865809336304665","0.021865809336304665","0.021865809336304665"
"4279","0.02536008134484291","0.02536008134484291","0.02536008134484291"
"4280","0.021402884274721146","0.021402884274721146","0.021402884274721146"
"4281","0.025171533226966858","0.025171533226966858","0.025171533226966858"
"4286","0.026639113202691078","0.026639113202691078","0.026639113202691078"
"4323","0.024893371388316154","0.024893371388316154","0.024893371388316154"
"4341","0.021256521344184875","0.021256521344184875","0.021256521344184875"
"4344","0.021796230226755142","0.021796230226755142","0.021796230226755142"
"4356","0.023440318182110786","0.023440318182110786","0.023440318182110786"
"4364","0.02151368372142315","0.02151368372142315","0.02151368372142315"
"4372","0.021525586023926735","0.021525586023926735","0.021525586023926735"
"4379","0.019981907680630684","0.019981907680630684","0.019981907680630684"
"4386","0.02308310940861702","0.02308310940861702","0.02308310940861702"
"4390","0.017370205372571945","0.017370205372571945","0.017370205372571945"
"4403","0.01941504143178463","0.01941504143178463","0.01941504143178463"
"4410","0.01979721523821354","0.01979721523821354","0.01979721523821354"
"4430","0.021478837355971336","0.021478837355971336","0.021478837355971336"
"4439","0.019300833344459534","0.019300833344459534","0.019300833344459534"
"4441","0.021367806941270828","0.021367806941270828","0.021367806941270828"
"4462","0.023026952520012856","0.023026952520012856","0.023026952520012856"
"4469","0.022073226049542427","0.022073226049542427","0.022073226049542427"
"4473","0.018000824376940727","0.018000824376940727","0.018000824376940727"
"4494","0.02426512911915779","0.02426512911915779","0.02426512911915779"
"4501","0.021964652463793755","0.021964652463793755","0.021964652463793755"
"4540","0.018389467149972916","0.018389467149972916","0.018389467149972916"
"4543","0.01752619817852974","0.01752619817852974","0.01752619817852974"
"4561","0.019645044580101967","0.019645044580101967","0.019645044580101967"
"4567","0.02312012016773224","0.02312012016773224","0.02312012016773224"
"4577","0.018728144466876984","0.018728144466876984","0.018728144466876984"
"4584","0.022781936451792717","0.022781936451792717","0.022781936451792717"
"4587","0.022045204415917397","0.022045204415917397","0.022045204415917397"
"4589","0.020310329273343086","0.020310329273343086","0.020310329273343086"
"4614","0.021966062486171722","0.021966062486171722","0.021966062486171722"
"4618","0.018828487023711205","0.018828487023711205","0.018828487023711205"
"4627","0.021143244579434395","0.021143244579434395","0.021143244579434395"
"4635","0.018529916182160378","0.018529916182160378","0.018529916182160378"
"4639","0.02150614932179451","0.02150614932179451","0.02150614932179451"
"4640","0.020405158400535583","0.020405158400535583","0.020405158400535583"
"4656","0.018458038568496704","0.018458038568496704","0.018458038568496704"
"4660","0.018830273300409317","0.018830273300409317","0.018830273300409317"
