activity,gender,target,duration_seconds,pearson_r,source
self_selected_gait_speed,all,bmi,5,0.8384250483275034,duration
self_selected_gait_speed,all,bmi,10,0.8468193394267913,duration
self_selected_gait_speed,all,bmi,10,0.8459113366664959,duration
self_selected_gait_speed,all,bmi,10,0.8454927173197615,duration
self_selected_gait_speed,all,bmi,10,0.8469072114792076,duration
self_selected_gait_speed,all,bmi,10,0.8447814312752004,duration
self_selected_gait_speed,all,bmi,10,0.8464045635169726,duration
self_selected_gait_speed,all,bmi,10,0.8438357557919526,duration
self_selected_gait_speed,all,bmi,10,0.8447728898254596,duration
self_selected_gait_speed,all,bmi,10,0.8428722879591112,duration
self_selected_gait_speed,all,bmi,10,0.8457938760137365,duration
self_selected_gait_speed,all,bmi,15,0.8484842651983935,duration
self_selected_gait_speed,all,bmi,15,0.8482436135643244,duration
self_selected_gait_speed,all,bmi,15,0.8470218074816012,duration
self_selected_gait_speed,all,bmi,15,0.8493514095651308,duration
self_selected_gait_speed,all,bmi,15,0.8478679718608443,duration
self_selected_gait_speed,all,bmi,15,0.8470607488603044,duration
self_selected_gait_speed,all,bmi,15,0.84739659359012,duration
self_selected_gait_speed,all,bmi,15,0.8471432308283462,duration
self_selected_gait_speed,all,bmi,15,0.844985548303545,duration
self_selected_gait_speed,all,bmi,15,0.8478515975981461,duration
self_selected_gait_speed,all,bmi,30,0.854712676697258,duration
self_selected_gait_speed,all,bmi,30,0.8537374512581705,duration
self_selected_gait_speed,all,bmi,30,0.8537353150040996,duration
self_selected_gait_speed,all,bmi,30,0.8546327050223395,duration
self_selected_gait_speed,all,bmi,30,0.8538187994083215,duration
self_selected_gait_speed,all,bmi,30,0.8546151080957068,duration
self_selected_gait_speed,all,bmi,30,0.852704285802272,duration
self_selected_gait_speed,all,bmi,30,0.853110804837285,duration
self_selected_gait_speed,all,bmi,30,0.8500805027467736,duration
self_selected_gait_speed,all,bmi,30,0.8532855701382698,duration
self_selected_gait_speed,all,bmi,60,0.8635061050344526,duration
self_selected_gait_speed,all,bmi,60,0.8639997276922096,duration
self_selected_gait_speed,all,bmi,60,0.8602531056050112,duration
self_selected_gait_speed,all,bmi,60,0.862656646132768,duration
self_selected_gait_speed,all,bmi,60,0.8628377059669055,duration
self_selected_gait_speed,all,bmi,60,0.861302843229804,duration
self_selected_gait_speed,all,bmi,60,0.8609152908862933,duration
self_selected_gait_speed,all,bmi,60,0.8620251157380533,duration
self_selected_gait_speed,all,bmi,60,0.8592550717661365,duration
self_selected_gait_speed,all,bmi,60,0.859108956101475,duration
self_selected_gait_speed,all,total_scan_vat_area,2,0.7469685200839491,duration
self_selected_gait_speed,all,total_scan_vat_area,2,0.7448356295659732,duration
self_selected_gait_speed,all,total_scan_vat_area,2,0.743818642104048,duration
self_selected_gait_speed,all,total_scan_vat_area,2,0.7493547556696777,duration
self_selected_gait_speed,all,total_scan_vat_area,2,0.7481873901046969,duration
self_selected_gait_speed,all,total_scan_vat_area,2,0.7467393661289563,duration
self_selected_gait_speed,all,total_scan_vat_area,2,0.7475294450137189,duration
self_selected_gait_speed,all,total_scan_vat_area,2,0.7460555096006533,duration
self_selected_gait_speed,all,total_scan_vat_area,2,0.7488965239110447,duration
self_selected_gait_speed,all,total_scan_vat_area,2,0.7487322376937591,duration
self_selected_gait_speed,all,total_scan_vat_area,5,0.7526162716026408,duration
self_selected_gait_speed,all,total_scan_vat_area,5,0.7507834486223932,duration
self_selected_gait_speed,all,total_scan_vat_area,5,0.7544396921341187,duration
self_selected_gait_speed,all,total_scan_vat_area,5,0.7540064084714132,duration
self_selected_gait_speed,all,total_scan_vat_area,5,0.7518411819269584,duration
self_selected_gait_speed,all,total_scan_vat_area,5,0.7543431036964069,duration
self_selected_gait_speed,all,total_scan_vat_area,5,0.7518824775047532,duration
self_selected_gait_speed,all,total_scan_vat_area,5,0.7523563271299499,duration
self_selected_gait_speed,all,total_scan_vat_area,5,0.7551117309028107,duration
self_selected_gait_speed,all,total_scan_vat_area,5,0.7539005092643145,duration
self_selected_gait_speed,all,total_scan_vat_area,10,0.7574950035949486,duration
self_selected_gait_speed,all,total_scan_vat_area,10,0.7542653184752518,duration
self_selected_gait_speed,all,total_scan_vat_area,10,0.7608847481844072,duration
self_selected_gait_speed,all,total_scan_vat_area,10,0.7569899712956331,duration
self_selected_gait_speed,all,total_scan_vat_area,10,0.7562289266856628,duration
self_selected_gait_speed,all,total_scan_vat_area,10,0.7589677069378687,duration
self_selected_gait_speed,all,total_scan_vat_area,10,0.7559296218770877,duration
self_selected_gait_speed,all,total_scan_vat_area,10,0.7568074779746548,duration
self_selected_gait_speed,all,total_scan_vat_area,10,0.7581147747365369,duration
self_selected_gait_speed,all,total_scan_vat_area,10,0.7577023137330547,duration
self_selected_gait_speed,all,total_scan_vat_area,15,0.7594778442140315,duration
self_selected_gait_speed,all,total_scan_vat_area,15,0.7569262764148603,duration
self_selected_gait_speed,all,total_scan_vat_area,15,0.7647226953091457,duration
self_selected_gait_speed,all,total_scan_vat_area,15,0.7620869022684823,duration
self_selected_gait_speed,all,total_scan_vat_area,15,0.7588786847966427,duration
self_selected_gait_speed,all,total_scan_vat_area,15,0.7626615532573578,duration
self_selected_gait_speed,all,total_scan_vat_area,15,0.7601152062169978,duration
self_selected_gait_speed,all,total_scan_vat_area,15,0.7619795191997704,duration
self_selected_gait_speed,all,total_scan_vat_area,15,0.7613082108963196,duration
self_selected_gait_speed,all,total_scan_vat_area,15,0.7591759454265408,duration
self_selected_gait_speed,all,total_scan_vat_area,30,0.76411340497922,duration
self_selected_gait_speed,all,total_scan_vat_area,30,0.7639705547131255,duration
self_selected_gait_speed,all,total_scan_vat_area,30,0.7704783052841837,duration
self_selected_gait_speed,all,total_scan_vat_area,30,0.7673329201912583,duration
self_selected_gait_speed,all,total_scan_vat_area,30,0.7667195917779887,duration
self_selected_gait_speed,all,total_scan_vat_area,30,0.7683965195496514,duration
self_selected_gait_speed,all,total_scan_vat_area,30,0.7668706475548366,duration
self_selected_gait_speed,all,total_scan_vat_area,30,0.7682180922535472,duration
self_selected_gait_speed,all,total_scan_vat_area,30,0.7647681046146861,duration
self_selected_gait_speed,all,total_scan_vat_area,30,0.7649151767913993,duration
self_selected_gait_speed,all,total_scan_vat_area,60,0.7614276257982794,duration
self_selected_gait_speed,all,total_scan_vat_area,60,0.7651347715550724,duration
self_selected_gait_speed,all,total_scan_vat_area,60,0.7687644863867704,duration
self_selected_gait_speed,all,total_scan_vat_area,60,0.7678098618324888,duration
self_selected_gait_speed,all,total_scan_vat_area,60,0.769048923703897,duration
self_selected_gait_speed,all,total_scan_vat_area,60,0.7667693054023498,duration
self_selected_gait_speed,all,total_scan_vat_area,60,0.763540925320871,duration
self_selected_gait_speed,all,total_scan_vat_area,60,0.7660010669913391,duration
self_selected_gait_speed,all,total_scan_vat_area,60,0.7661700179023571,duration
self_selected_gait_speed,all,total_scan_vat_area,60,0.7628650374992761,duration
self_selected_gait_speed,all,hr_bpm,2,0.2299364278722621,duration
self_selected_gait_speed,all,hr_bpm,2,0.230232244661449,duration
self_selected_gait_speed,all,hr_bpm,2,0.2279836223509282,duration
self_selected_gait_speed,all,hr_bpm,2,0.2370688354688866,duration
self_selected_gait_speed,all,hr_bpm,2,0.2352019227680584,duration
self_selected_gait_speed,all,hr_bpm,2,0.2300933662583936,duration
self_selected_gait_speed,all,hr_bpm,2,0.2313358676688481,duration
self_selected_gait_speed,all,hr_bpm,2,0.2301054311048784,duration
self_selected_gait_speed,all,hr_bpm,2,0.2234823806099024,duration
self_selected_gait_speed,all,hr_bpm,2,0.2397827510117396,duration
self_selected_gait_speed,all,hr_bpm,5,0.2395218528547227,duration
self_selected_gait_speed,all,hr_bpm,5,0.2328436514178325,duration
self_selected_gait_speed,all,hr_bpm,5,0.2350702081946733,duration
self_selected_gait_speed,all,hr_bpm,5,0.2478871578606204,duration
self_selected_gait_speed,all,hr_bpm,5,0.2452291022964903,duration
self_selected_gait_speed,all,hr_bpm,5,0.242772196544265,duration
self_selected_gait_speed,all,hr_bpm,5,0.2416817595182601,duration
self_selected_gait_speed,all,hr_bpm,5,0.2462164144265689,duration
self_selected_gait_speed,all,hr_bpm,5,0.2393841634311758,duration
self_selected_gait_speed,all,hr_bpm,5,0.2402773351981036,duration
self_selected_gait_speed,all,hr_bpm,10,0.2368084590103905,duration
self_selected_gait_speed,all,hr_bpm,10,0.236133556432931,duration
self_selected_gait_speed,all,hr_bpm,10,0.252034677394981,duration
self_selected_gait_speed,all,hr_bpm,10,0.2454096416844965,duration
self_selected_gait_speed,all,hr_bpm,10,0.2530726203282588,duration
self_selected_gait_speed,all,hr_bpm,10,0.2454821342850035,duration
self_selected_gait_speed,all,hr_bpm,10,0.2492156107668642,duration
self_selected_gait_speed,all,hr_bpm,10,0.2447975122245266,duration
self_selected_gait_speed,all,hr_bpm,10,0.2402281788159105,duration
self_selected_gait_speed,all,hr_bpm,10,0.2459759432603366,duration
self_selected_gait_speed,all,hr_bpm,15,0.2490017895196502,duration
self_selected_gait_speed,all,hr_bpm,15,0.2528800367493971,duration
self_selected_gait_speed,all,hr_bpm,15,0.2636645998088613,duration
self_selected_gait_speed,all,hr_bpm,15,0.2558280818226248,duration
self_selected_gait_speed,all,hr_bpm,15,0.2626004446876748,duration
self_selected_gait_speed,all,hr_bpm,15,0.257615300372281,duration
self_selected_gait_speed,all,hr_bpm,15,0.2558090304016451,duration
self_selected_gait_speed,all,hr_bpm,15,0.2532635130923483,duration
self_selected_gait_speed,all,hr_bpm,15,0.2477464299278446,duration
self_selected_gait_speed,all,hr_bpm,15,0.2551208233163461,duration
self_selected_gait_speed,all,hr_bpm,30,0.2517318657880486,duration
self_selected_gait_speed,all,hr_bpm,30,0.2548328495104961,duration
self_selected_gait_speed,all,hr_bpm,30,0.263977122069675,duration
self_selected_gait_speed,all,hr_bpm,30,0.2545239050208717,duration
self_selected_gait_speed,all,hr_bpm,30,0.2668669832530156,duration
self_selected_gait_speed,all,hr_bpm,30,0.2542488920425109,duration
self_selected_gait_speed,all,hr_bpm,30,0.2520088769868465,duration
self_selected_gait_speed,all,hr_bpm,30,0.24385789417112,duration
self_selected_gait_speed,all,hr_bpm,30,0.2452380642162878,duration
self_selected_gait_speed,all,hr_bpm,30,0.2553516990749829,duration
self_selected_gait_speed,all,hr_bpm,60,0.2445486902818072,duration
self_selected_gait_speed,all,hr_bpm,60,0.2440935515708497,duration
self_selected_gait_speed,all,hr_bpm,60,0.2299500016812136,duration
self_selected_gait_speed,all,hr_bpm,60,0.2285193068245977,duration
self_selected_gait_speed,all,hr_bpm,60,0.2542387013900439,duration
self_selected_gait_speed,all,hr_bpm,60,0.22910433473328,duration
self_selected_gait_speed,all,hr_bpm,60,0.2277175863925698,duration
self_selected_gait_speed,all,hr_bpm,60,0.2465696871317862,duration
self_selected_gait_speed,all,hr_bpm,60,0.2111954816471097,duration
self_selected_gait_speed,all,hr_bpm,60,0.2388215284826168,duration
self_selected_gait_speed,all,liver_elasticity,2,0.3226905499899726,duration
self_selected_gait_speed,all,liver_elasticity,2,0.3196315816809784,duration
self_selected_gait_speed,all,liver_elasticity,2,0.312796112634477,duration
self_selected_gait_speed,all,liver_elasticity,2,0.3075641594350193,duration
self_selected_gait_speed,all,liver_elasticity,2,0.3109175686384561,duration
self_selected_gait_speed,all,liver_elasticity,2,0.3022431542347263,duration
self_selected_gait_speed,all,liver_elasticity,2,0.3159470768582885,duration
self_selected_gait_speed,all,liver_elasticity,2,0.3081260580657213,duration
self_selected_gait_speed,all,liver_elasticity,2,0.3156567040726795,duration
self_selected_gait_speed,all,liver_elasticity,2,0.3035251046873042,duration
self_selected_gait_speed,all,liver_elasticity,5,0.3378114250935695,duration
self_selected_gait_speed,all,liver_elasticity,5,0.3455305865202048,duration
self_selected_gait_speed,all,liver_elasticity,5,0.3453838704633894,duration
self_selected_gait_speed,all,liver_elasticity,5,0.3371967846203356,duration
self_selected_gait_speed,all,liver_elasticity,5,0.3332368921554296,duration
self_selected_gait_speed,all,liver_elasticity,5,0.3223306626713874,duration
self_selected_gait_speed,all,liver_elasticity,5,0.3416572807049686,duration
self_selected_gait_speed,all,liver_elasticity,5,0.3264793665012241,duration
self_selected_gait_speed,all,liver_elasticity,5,0.3284987234104054,duration
self_selected_gait_speed,all,liver_elasticity,5,0.3205729810539049,duration
self_selected_gait_speed,all,liver_elasticity,10,0.33170929316617,duration
self_selected_gait_speed,all,liver_elasticity,10,0.3229825622083968,duration
self_selected_gait_speed,all,liver_elasticity,10,0.329318351055896,duration
self_selected_gait_speed,all,liver_elasticity,10,0.3188518695584982,duration
self_selected_gait_speed,all,liver_elasticity,10,0.3200768178026573,duration
self_selected_gait_speed,all,liver_elasticity,10,0.3116255101241393,duration
self_selected_gait_speed,all,liver_elasticity,10,0.3301929409400786,duration
self_selected_gait_speed,all,liver_elasticity,10,0.3252160537872753,duration
self_selected_gait_speed,all,liver_elasticity,10,0.3183385896833652,duration
self_selected_gait_speed,all,liver_elasticity,10,0.3174845506692437,duration
self_selected_gait_speed,all,liver_elasticity,15,0.3353396352571294,duration
self_selected_gait_speed,all,liver_elasticity,15,0.3344423760607861,duration
self_selected_gait_speed,all,liver_elasticity,15,0.3348391408818723,duration
self_selected_gait_speed,all,liver_elasticity,15,0.3246926515007627,duration
self_selected_gait_speed,all,liver_elasticity,15,0.3281289636292593,duration
self_selected_gait_speed,all,liver_elasticity,15,0.3242935783881059,duration
self_selected_gait_speed,all,liver_elasticity,15,0.3371260066041562,duration
self_selected_gait_speed,all,liver_elasticity,15,0.3277355031865771,duration
self_selected_gait_speed,all,liver_elasticity,15,0.3280956977411904,duration
self_selected_gait_speed,all,liver_elasticity,15,0.3323755561941516,duration
self_selected_gait_speed,all,liver_elasticity,30,0.3383880542098625,duration
self_selected_gait_speed,all,liver_elasticity,30,0.3348868111384029,duration
self_selected_gait_speed,all,liver_elasticity,30,0.3382012610208007,duration
self_selected_gait_speed,all,liver_elasticity,30,0.3266540367212701,duration
self_selected_gait_speed,all,liver_elasticity,30,0.3325607084979043,duration
self_selected_gait_speed,all,liver_elasticity,30,0.3215233412958264,duration
self_selected_gait_speed,all,liver_elasticity,30,0.3437639801840934,duration
self_selected_gait_speed,all,liver_elasticity,30,0.3359077206835526,duration
self_selected_gait_speed,all,liver_elasticity,30,0.3272878813279853,duration
self_selected_gait_speed,all,liver_elasticity,30,0.3296873164163471,duration
self_selected_gait_speed,all,liver_elasticity,60,0.3178682600836745,duration
self_selected_gait_speed,all,liver_elasticity,60,0.3174320963312738,duration
self_selected_gait_speed,all,liver_elasticity,60,0.3172330148376058,duration
self_selected_gait_speed,all,liver_elasticity,60,0.3058813451886298,duration
self_selected_gait_speed,all,liver_elasticity,60,0.3134569037756779,duration
self_selected_gait_speed,all,liver_elasticity,60,0.2984069408220117,duration
self_selected_gait_speed,all,liver_elasticity,60,0.3166421395180975,duration
self_selected_gait_speed,all,liver_elasticity,60,0.3178826209694942,duration
self_selected_gait_speed,all,liver_elasticity,60,0.3212908487069241,duration
self_selected_gait_speed,all,liver_elasticity,60,0.3062024726565316,duration
