endpoint,system,gender,seed,n,n_positive,prevalence,sex_specific_auc_filter_score,min_sex_specific_auc_required,baseline_auc_selected,gait_auc_selected,delta_auc_selected,auc_selection_fdr,baseline_features,gait_model,ppv_base_top2,ppv_gait_top2,sens_base_top2,sens_gait_top2,delta_sens_top2,fold_change_sens_top2,spec_base_top2,spec_gait_top2,delta_spec_top2,extra_cases_per_1000_top2,ppv_base_top5,ppv_gait_top5,sens_base_top5,sens_gait_top5,delta_sens_top5,fold_change_sens_top5,spec_base_top5,spec_gait_top5,delta_spec_top5,extra_cases_per_1000_top5,ppv_base_top10,ppv_gait_top10,sens_base_top10,sens_gait_top10,delta_sens_top10,fold_change_sens_top10,spec_base_top10,spec_gait_top10,delta_spec_top10,extra_cases_per_1000_top10,ppv_base_top20,ppv_gait_top20,sens_base_top20,sens_gait_top20,delta_sens_top20,fold_change_sens_top20,spec_base_top20,spec_gait_top20,delta_spec_top20,extra_cases_per_1000_top20,nb_base_0.02,nb_gait_0.02,delta_nb_0.02,nb_base_0.04,nb_gait_0.04,delta_nb_0.04,nb_base_0.06,nb_gait_0.06,delta_nb_0.06,nb_base_0.08,nb_gait_0.08,delta_nb_0.08,nb_base_0.10,nb_gait_0.10,delta_nb_0.10,nb_base_0.12,nb_gait_0.12,delta_nb_0.12,nb_base_0.14,nb_gait_0.14,delta_nb_0.14,nb_base_0.16,nb_gait_0.16,delta_nb_0.16,nb_base_0.18,nb_gait_0.18,delta_nb_0.18,nb_base_0.20,nb_gait_0.20,delta_nb_0.20,nb_base_0.22,nb_gait_0.22,delta_nb_0.22,nb_base_0.24,nb_gait_0.24,delta_nb_0.24,nb_base_0.26,nb_gait_0.26,delta_nb_0.26,nb_base_0.28,nb_gait_0.28,delta_nb_0.28,nb_base_0.30,nb_gait_0.30,delta_nb_0.30,display_endpoint
ANTIDEPRESSANTS,medications,male,0,1646,82,0.050425273390036454,0.5662325581395349,0.52,0.5228877120767137,0.5662325581395349,0.0433448460628211,0.0038311298076923,age + BMI + height,age + BMI + height + gait embedding score,0.030303030303030304,0.12121212121212122,0.012048192771084338,0.04819277108433735,0.03614457831325302,4.0,0.9795265515035189,0.981445937300064,0.0019193857965451588,1.8226002430133657,0.04878048780487805,0.08536585365853659,0.04819277108433735,0.08433734939759036,0.036144578313253004,1.7499999999999998,0.9500959692898272,0.9520153550863724,0.0019193857965451588,1.8226002430133657,0.07272727272727272,0.08484848484848485,0.14457831325301204,0.1686746987951807,0.02409638554216867,1.1666666666666667,0.9021113243761996,0.9033909149072297,0.001279590531030106,1.215066828675577,0.060790273556231005,0.06990881458966565,0.24096385542168675,0.27710843373493976,0.03614457831325302,1.1500000000000001,0.8023032629558541,0.8042226487523992,0.0019193857965451588,1.8226002430133657,0.03104619733677189,0.03038906935799836,-0.6571279787735279,0.007619481571486432,0.011492507087889833,3.8730255164034015,0.0004524185000387773,0.002908404643106436,2.455986143067659,-0.0006339479106133445,-0.0029584235828622758,-2.3244756722489313,-0.0002025111381125962,-0.0016200891049007703,-1.417577966788174,0.0,-0.0012979122942670934,-1.2979122942670933,0.0,-0.0018932436632852013,-1.8932436632852012,0.0,-0.001012555690562981,-1.012555690562981,0.0,-0.00037044720386450545,-0.37044720386450547,0.0,-0.0003037667071688944,-0.3037667071688944,0.0,-0.0011994890488207619,-1.199489048820762,0.0,-0.0009592632857965082,-0.9592632857965082,0.0,-0.0010672884305934125,-1.0672884305934125,0.0,-0.0007087889833940867,-0.7087889833940867,0.0,-0.0005207429265752473,-0.5207429265752473,Antidepressants
ANTIDEPRESSANTS,medications,male,1,1646,82,0.050425273390036454,0.5662325581395349,0.52,0.5228877120767137,0.5662325581395349,0.0433448460628211,0.0038311298076923,age + BMI + height,age + BMI + height + gait embedding score,0.030303030303030304,0.15151515151515152,0.012048192771084338,0.060240963855421686,0.04819277108433735,5.0,0.9795265515035189,0.982085732565579,0.0025591810620601008,2.430133657351154,0.04878048780487805,0.08536585365853659,0.04819277108433735,0.08433734939759036,0.036144578313253004,1.7499999999999998,0.9500959692898272,0.9520153550863724,0.0019193857965451588,1.8226002430133657,0.06666666666666667,0.07878787878787878,0.13253012048192772,0.1566265060240964,0.02409638554216867,1.1818181818181817,0.9014715291106846,0.9027511196417146,0.0012795905310299949,1.215066828675577,0.0547112462006079,0.0851063829787234,0.21686746987951808,0.3373493975903614,0.12048192771084335,1.5555555555555554,0.8010236724248241,0.8074216250799744,0.006397952655150307,6.075334143377886,0.03104619733677189,0.029521164480372952,-1.525032856398937,0.009796476306196844,0.01260631834750911,2.8098420413122662,-0.0017967477572968654,0.004937824771851812,6.734572529148678,-0.00034338845158222845,0.0014792117914311387,1.8226002430133672,-0.00013500742540839745,-0.002497637370055353,-2.362629944646956,0.0,-0.002512979122942671,-2.5129791229426712,0.0,-0.0011020373562406396,-1.1020373562406396,0.0,-0.0006653937395128158,-0.6653937395128158,0.0,-0.0005038081972557271,-0.5038081972557271,0.0,-0.0003037667071688942,-0.3037667071688942,0.0,-0.0011060223696918716,-1.1060223696918716,0.0,-0.0007354351857773231,-0.7354351857773231,0.0,-0.00045975501625562397,-0.459755016255624,0.0,-0.00033751856352099373,-0.33751856352099374,0.0,8.679048776254119e-05,0.08679048776254118,Antidepressants
ANTIDEPRESSANTS,medications,male,2,1646,82,0.050425273390036454,0.5662325581395349,0.52,0.5228877120767137,0.5662325581395349,0.0433448460628211,0.0038311298076923,age + BMI + height,age + BMI + height + gait embedding score,0.12121212121212122,0.18181818181818182,0.04819277108433735,0.07228915662650602,0.02409638554216867,1.4999999999999998,0.981445937300064,0.982725527831094,0.0012795905310299949,1.215066828675577,0.07317073170731707,0.13414634146341464,0.07228915662650602,0.13253012048192772,0.0602409638554217,1.8333333333333335,0.9513755598208573,0.9545745361484325,0.0031989763275751537,3.037667071688943,0.06060606060606061,0.09696969696969697,0.12048192771084337,0.1927710843373494,0.07228915662650603,1.6,0.9008317338451696,0.9046705054382598,0.0038387715930902067,3.6452004860267313,0.060790273556231005,0.07598784194528875,0.24096385542168675,0.30120481927710846,0.060240963855421714,1.2500000000000002,0.8023032629558541,0.8055022392834293,0.0031989763275752647,3.037667071688943,0.03104619733677189,0.030004711483621393,-1.0414858531504965,0.007391656541109758,0.012707573916565414,5.315917375455656,0.00031022982859802047,0.0026369535430831696,2.326723714485149,-0.0008980928733689049,-0.00039621744413333854,0.5018754292355664,-0.00013500742540839745,-0.00013500742540839897,-1.5178830414797062e-15,0.0,0.0009389152767038554,0.9389152767038553,0.0,0.00012715815648930377,0.12715815648930376,0.0,5.7860325175027386e-05,0.057860325175027386,0.0,0.001111341611593516,1.111341611593516,0.0,0.0001518833535844471,0.1518833535844471,0.0,-0.0010125556905629808,-1.0125556905629807,0.0,-0.0007354351857773231,-0.7354351857773231,0.0,-0.0010672884305934125,-1.0672884305934125,0.0,-0.001181314972323478,-1.181314972323478,0.0,-0.0013018573164381183,-1.3018573164381184,Antidepressants
ANTIDEPRESSANTS,medications,male,3,1646,82,0.050425273390036454,0.5662325581395349,0.52,0.5228877120767137,0.5662325581395349,0.0433448460628211,0.0038311298076923,age + BMI + height,age + BMI + height + gait embedding score,0.0,0.09090909090909091,0.0,0.03614457831325301,0.03614457831325301,,0.9788867562380038,0.980806142034549,0.0019193857965451588,1.8226002430133657,0.06097560975609756,0.10975609756097561,0.060240963855421686,0.10843373493975904,0.04819277108433735,1.8,0.9507357645553423,0.9532949456174025,0.002559181062060212,2.430133657351154,0.06666666666666667,0.09696969696969697,0.13253012048192772,0.1927710843373494,0.060240963855421686,1.4545454545454546,0.9014715291106846,0.9046705054382598,0.0031989763275751537,3.037667071688943,0.060790273556231005,0.0790273556231003,0.24096385542168675,0.3132530120481928,0.07228915662650603,1.3,0.8023032629558541,0.8061420345489443,0.0038387715930902067,3.6452004860267313,0.03104619733677189,0.029868326431423117,-1.1778709053487726,0.0066575536654516,0.011188740380720937,4.531186715269336,0.00015511491429900763,0.003515938057444226,3.3608231431452187,-0.0007924348882666807,-0.0007924348882666788,1.8431436932253575e-15,-0.0002025111381125962,-0.0006075334143377884,-0.40502227622519227,0.0,-0.00237490334695681,-2.3749033469568097,0.0,-0.0017943428749046322,-1.7943428749046322,0.0,-0.0024590638199386687,-2.4590638199386685,0.0,-0.001985597012713747,-1.9855970127137472,0.0,-0.003037667071688943,-3.037667071688943,0.0,-0.002227622519238558,-2.2276225192385577,0.0,-0.001726673914433715,-1.7266739144337149,0.0,-0.0012807461167120948,-1.2807461167120948,0.0,-0.0009450519778587823,-0.9450519778587823,0.0,-0.0010414858531504947,-1.0414858531504947,Antidepressants
ANTIDEPRESSANTS,medications,male,4,1646,82,0.050425273390036454,0.5662325581395349,0.52,0.5228877120767137,0.5662325581395349,0.0433448460628211,0.0038311298076923,age + BMI + height,age + BMI + height + gait embedding score,0.030303030303030304,0.15151515151515152,0.012048192771084338,0.060240963855421686,0.04819277108433735,5.0,0.9795265515035189,0.982085732565579,0.0025591810620601008,2.430133657351154,0.07317073170731707,0.14634146341463414,0.07228915662650602,0.14457831325301204,0.07228915662650602,2.0,0.9513755598208573,0.9552143314139475,0.0038387715930902067,3.6452004860267313,0.06060606060606061,0.10303030303030303,0.12048192771084337,0.20481927710843373,0.08433734939759036,1.7,0.9008317338451696,0.9053103007037748,0.00447856685860526,4.25273390036452,0.0547112462006079,0.0911854103343465,0.21686746987951808,0.3614457831325301,0.14457831325301204,1.6666666666666665,0.8010236724248241,0.8087012156110045,0.007677543186180413,7.290400972053463,0.03104619733677189,0.02866565824385647,-2.3805390929154195,0.0073663426488456835,0.014150465775617658,6.784123126771974,-0.0007626483286367995,0.0039037253431917496,4.666373671828549,-0.001267895821226689,0.001399968302604469,2.667864123831158,-0.0003375185635209937,0.00040502227622519343,0.7425408397461871,0.0,0.0011322213630840603,1.1322213630840603,0.0,0.0009183644635338663,0.9183644635338664,0.0,-8.679048776254151e-05,-0.08679048776254152,0.0,-0.0007853480721927511,-0.785348072192751,0.0,-0.0001518833535844471,-0.1518833535844471,0.0,-0.00085677789201483,-0.85677789201483,0.0,-0.0009592632857965082,-0.9592632857965082,0.0,-0.0010672884305934125,-1.0672884305934125,0.0,-0.00023626299446469556,-0.23626299446469556,0.0,-0.00026037146328762367,-0.2603714632876237,Antidepressants
ANTIDEPRESSANTS,medications,male,5,1646,82,0.050425273390036454,0.5662325581395349,0.52,0.5228877120767137,0.5662325581395349,0.0433448460628211,0.0038311298076923,age + BMI + height,age + BMI + height + gait embedding score,0.06060606060606061,0.06060606060606061,0.024096385542168676,0.024096385542168676,0.0,1.0,0.9801663467690339,0.9801663467690339,0.0,0.0,0.08536585365853659,0.0975609756097561,0.08433734939759036,0.0963855421686747,0.012048192771084348,1.142857142857143,0.9520153550863724,0.9526551503518874,0.000639795265515053,0.6075334143377885,0.06060606060606061,0.07272727272727272,0.12048192771084337,0.14457831325301204,0.02409638554216867,1.2,0.9008317338451696,0.9021113243761996,0.0012795905310299949,1.215066828675577,0.05167173252279635,0.06382978723404255,0.20481927710843373,0.25301204819277107,0.04819277108433734,1.2352941176470589,0.800383877159309,0.8029430582213691,0.0025591810620601008,2.430133657351154,0.03104619733677189,0.02635951099759466,-4.68668633917723,0.007923248278655322,0.01298602673147023,5.062778452814907,3.877872857475234e-05,0.0013443292572580846,1.3055505286833322,-0.00018490147392889213,-0.004279148396640075,-4.094246922711183,-0.00047252598892939113,-0.003510193060618335,-3.037667071688944,-8.28454655915166e-05,-0.0021539821053794313,-2.0711366397879147,0.0,-0.0021899460284269126,-2.1899460284269128,0.0,-0.0021986923566510446,-2.1986923566510446,0.0,-0.0025190409862786353,-2.519040986278635,0.0,-0.001822600243013366,-1.8226002430133659,0.0,-0.0019628002617067017,-1.9628002617067017,0.0,-0.0011191405000959263,-1.1191405000959262,0.0,-0.0012807461167120948,-1.2807461167120948,0.0,-0.0009450519778587823,-0.9450519778587823,0.0,-0.0005207429265752473,-0.5207429265752473,Antidepressants
ANTIDEPRESSANTS,medications,male,6,1646,82,0.050425273390036454,0.5662325581395349,0.52,0.5228877120767137,0.5662325581395349,0.0433448460628211,0.0038311298076923,age + BMI + height,age + BMI + height + gait embedding score,0.0,0.15151515151515152,0.0,0.060240963855421686,0.060240963855421686,,0.9788867562380038,0.982085732565579,0.0031989763275751537,3.037667071688943,0.036585365853658534,0.12195121951219512,0.03614457831325301,0.12048192771084337,0.08433734939759036,3.3333333333333335,0.9494561740243123,0.9539347408829175,0.00447856685860526,4.25273390036452,0.05454545454545454,0.07272727272727272,0.10843373493975904,0.14457831325301204,0.036144578313253004,1.3333333333333333,0.9001919385796545,0.9021113243761996,0.0019193857965450478,1.8226002430133657,0.05167173252279635,0.06990881458966565,0.20481927710843373,0.27710843373493976,0.07228915662650603,1.3529411764705883,0.800383877159309,0.8042226487523992,0.0038387715930902067,3.6452004860267313,0.03104619733677189,0.027896942495102536,-3.149254841669353,0.007290400972053461,0.015568043742405831,8.27764277035237,-0.0011633618572425737,0.006062407900519637,7.225769757762211,-0.0013735538063289132,-0.002588620635004488,-1.2150668286755748,-0.0002025111381125962,-0.003037667071688942,-2.835155933576346,-8.28454655915166e-05,-0.0017121396222246768,-1.6292941566331602,0.0,-0.0008759784113707659,-0.8759784113707659,0.0,5.7860325175027386e-05,0.057860325175027386,0.0,-0.0002370862104732834,-0.2370862104732834,0.0,-0.0001518833535844471,-0.1518833535844471,0.0,-0.000498488955354083,-0.498488955354083,0.0,-0.0003197544285988359,-0.3197544285988359,0.0,-0.0008866703884929885,-0.8866703884929885,0.0,-0.00033751856352099373,-0.33751856352099374,0.0,-0.00043395243881270615,-0.4339524388127062,Antidepressants
ANTIDEPRESSANTS,medications,male,7,1646,82,0.050425273390036454,0.5662325581395349,0.52,0.5228877120767137,0.5662325581395349,0.0433448460628211,0.0038311298076923,age + BMI + height,age + BMI + height + gait embedding score,0.030303030303030304,0.18181818181818182,0.012048192771084338,0.07228915662650602,0.060240963855421686,5.999999999999999,0.9795265515035189,0.982725527831094,0.0031989763275751537,3.037667071688943,0.06097560975609756,0.14634146341463414,0.060240963855421686,0.14457831325301204,0.08433734939759036,2.4,0.9507357645553423,0.9552143314139475,0.00447856685860526,4.25273390036452,0.04242424242424243,0.09090909090909091,0.08433734939759036,0.18072289156626506,0.0963855421686747,2.142857142857143,0.8989123480486244,0.9040307101727447,0.0051183621241203126,4.860267314702308,0.05167173252279635,0.07598784194528875,0.20481927710843373,0.30120481927710846,0.09638554216867473,1.4705882352941178,0.800383877159309,0.8055022392834293,0.0051183621241203126,4.860267314702308,0.03104619733677189,0.02875244873161901,-2.293748605152881,0.007138517618469009,0.013947954637505061,6.809437019036052,-0.0012150668286755768,0.006488973914841913,7.704040743517489,-0.0004490464366844524,0.000369802947857786,0.8188493845422384,-0.0002025111381125962,-0.0012150668286755768,-1.0125556905629804,0.0,2.7615155197172753e-05,0.027615155197172753,0.0,-0.0004662465737941173,-0.46624657379411727,0.0,-0.00040502227622519257,-0.40502227622519255,0.0,0.0005778976380286286,0.5778976380286286,0.0,0.0001518833535844471,0.1518833535844471,0.0,0.0006231111941926038,0.6231111941926039,0.0,0.0008633369572168575,0.8633369572168574,0.0,-0.00024629733013694136,-0.24629733013694136,0.0,-0.00033751856352099373,-0.33751856352099374,0.0,-0.00043395243881270615,-0.4339524388127062,Antidepressants
ANTIDEPRESSANTS,medications,male,8,1646,82,0.050425273390036454,0.5662325581395349,0.52,0.5228877120767137,0.5662325581395349,0.0433448460628211,0.0038311298076923,age + BMI + height,age + BMI + height + gait embedding score,0.06060606060606061,0.12121212121212122,0.024096385542168676,0.04819277108433735,0.024096385542168676,2.0,0.9801663467690339,0.981445937300064,0.001279590531030106,1.215066828675577,0.04878048780487805,0.07317073170731707,0.04819277108433735,0.07228915662650602,0.02409638554216867,1.4999999999999998,0.9500959692898272,0.9513755598208573,0.001279590531030106,1.215066828675577,0.06060606060606061,0.07272727272727272,0.12048192771084337,0.14457831325301204,0.02409638554216867,1.2,0.9008317338451696,0.9021113243761996,0.0012795905310299949,1.215066828675577,0.057750759878419454,0.0851063829787234,0.2289156626506024,0.3373493975903614,0.10843373493975902,1.4736842105263157,0.8016634676903391,0.8074216250799744,0.0057581573896352545,5.467800729040097,0.03104619733677189,0.02694224712971458,-4.103950207057311,0.008227014985824226,0.012834143377885784,4.607128392061559,-0.000219746128590265,0.006062407900519637,6.282154029109902,0.0001584869776533361,0.0010037508584711287,0.8452638808177926,-0.0002700148508167949,-0.0037127041987309317,-3.4426893479141367,0.0,-0.003341433778857838,-3.341433778857838,0.0,-0.0029105089151996396,-2.9105089151996397,0.0,-0.001967251055950935,-1.967251055950935,0.0,-0.0015114245917671808,-1.5114245917671807,0.0,-0.00106318347509113,-1.06318347509113,0.0,-0.000498488955354083,-0.498488955354083,0.0,-0.00012790177143953457,-0.12790177143953457,0.0,-0.0006403730583560474,-0.6403730583560474,0.0,-0.00047252598892939113,-0.4725259889293911,0.0,-0.0005207429265752473,-0.5207429265752473,Antidepressants
ANTIDEPRESSANTS,medications,male,9,1646,82,0.050425273390036454,0.5662325581395349,0.52,0.5228877120767137,0.5662325581395349,0.0433448460628211,0.0038311298076923,age + BMI + height,age + BMI + height + gait embedding score,0.030303030303030304,0.21212121212121213,0.012048192771084338,0.08433734939759036,0.07228915662650602,6.999999999999999,0.9795265515035189,0.9833653230966091,0.0038387715930902067,3.6452004860267313,0.0975609756097561,0.12195121951219512,0.0963855421686747,0.12048192771084337,0.02409638554216867,1.25,0.9526551503518874,0.9539347408829175,0.001279590531030106,1.215066828675577,0.06666666666666667,0.10909090909090909,0.13253012048192772,0.21686746987951808,0.08433734939759036,1.6363636363636362,0.9014715291106846,0.9059500959692899,0.00447856685860526,4.25273390036452,0.060790273556231005,0.0851063829787234,0.24096385542168675,0.3373493975903614,0.09638554216867468,1.4,0.8023032629558541,0.8074216250799744,0.0051183621241203126,4.860267314702308,0.03104619733677189,0.029694745455898033,-1.3514518808738565,0.009315512353179421,0.012327865532604287,3.012353179424866,0.002404281171634652,0.004795636100411053,2.3913549287764013,-0.0008452638808177927,0.0005282899255111186,1.3735538063289112,-0.0002025111381125962,0.0008775482651545829,1.080059403267179,0.0,-0.0011322213630840603,-1.1322213630840603,0.0,0.0008194636751532964,0.8194636751532964,0.0,0.000781114389862871,0.781114389862871,0.0,0.0013780635983759596,1.3780635983759595,0.0,0.0001518833535844471,0.1518833535844471,0.0,0.0005452222949185281,0.5452222949185281,0.0,-0.0003197544285988359,-0.3197544285988359,0.0,-0.0006732127023743062,-0.6732127023743063,0.0,-0.0005737815579856894,-0.5737815579856894,0.0,8.679048776254119e-05,0.08679048776254118,Antidepressants
ANTIHISTAMINESFORSYSTEMICUSE,medications,female,0,1759,19,0.010801591813530414,0.5789016548319262,0.52,0.5549364791288567,0.5789016548319262,0.0239651757030695,0.0471297554347826,age + BMI + height,age + BMI + height + gait embedding score,0.02857142857142857,0.02857142857142857,0.05263157894736842,0.05263157894736842,0.0,1.0,0.9804597701149426,0.9804597701149426,0.0,0.0,0.011363636363636364,0.011363636363636364,0.05263157894736842,0.05263157894736842,0.0,1.0,0.95,0.95,0.0,0.0,0.022727272727272728,0.011363636363636364,0.21052631578947367,0.10526315789473684,-0.10526315789473684,0.5,0.9011494252873563,0.9,-0.0011494252873562871,-1.1370096645821488,0.014204545454545454,0.011363636363636364,0.2631578947368421,0.21052631578947367,-0.05263157894736842,0.8,0.8005747126436782,0.8,-0.0005747126436781436,-0.5685048322910744,-0.00023204278869023466,-0.0014270631504449424,-1.1950203617547077,-0.0002842524161455373,-0.0012554481713094564,-0.971195755163919,0.0,-0.0013910224619887994,-1.3910224619887994,0.0,-0.0008651160491385916,-0.8651160491385916,0.0,-0.0012633440717579433,-1.2633440717579434,0.0,-0.0012403741795441623,-1.2403741795441623,0.0,-0.001018020281079366,-1.0180202810793662,0.0,-0.0004331465388884377,-0.4331465388884377,0.0,-0.0002495874873473009,-0.24958748734730093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Antihistamines for systemic use
ANTIHISTAMINESFORSYSTEMICUSE,medications,female,1,1759,19,0.010801591813530414,0.5789016548319262,0.52,0.5549364791288567,0.5789016548319262,0.0239651757030695,0.0471297554347826,age + BMI + height,age + BMI + height + gait embedding score,0.0,0.0,0.0,0.0,0.0,,0.9798850574712644,0.9798850574712644,0.0,0.0,0.0,0.011363636363636364,0.0,0.05263157894736842,0.05263157894736842,,0.9494252873563218,0.95,0.0005747126436781436,0.5685048322910744,0.011363636363636364,0.011363636363636364,0.10526315789473684,0.10526315789473684,0.0,1.0,0.9,0.9,0.0,0.0,0.011363636363636364,0.005681818181818182,0.21052631578947367,0.10526315789473684,-0.10526315789473684,0.5,0.8,0.7988505747126436,-0.0011494252873563982,-1.1370096645821488,-0.0013690524532723835,-0.0016126973813971298,-0.24364492812474622,-0.00018950161076369148,-0.0020134546143642223,-1.8239530036005307,-3.628754248666432e-05,-0.002140965006713196,-2.1046774642265316,0.0,-0.001977408112316781,-1.9774081123167808,0.0,-0.0016423472932853263,-1.6423472932853262,0.0,-0.0010853274071011422,-1.085327407101142,0.0,-0.0007403783862395389,-0.7403783862395389,0.0,-0.0006497198083326566,-0.6497198083326565,0.0,-0.0007487624620419029,-0.7487624620419029,0.0,-0.00042637862421830583,-0.42637862421830586,0.0,-0.0004810425504001399,-0.4810425504001399,0.0,-0.0005385835253283863,-0.5385835253283863,0.0,-0.0005992348232257272,-0.5992348232257272,0.0,-0.0004421704251152802,-0.4421704251152802,0.0,-0.0002436449281247462,-0.2436449281247462,Antihistamines for systemic use
ANTIHISTAMINESFORSYSTEMICUSE,medications,female,2,1759,19,0.010801591813530414,0.5789016548319262,0.52,0.5549364791288567,0.5789016548319262,0.0239651757030695,0.0471297554347826,age + BMI + height,age + BMI + height + gait embedding score,0.02857142857142857,0.02857142857142857,0.05263157894736842,0.05263157894736842,0.0,1.0,0.9804597701149426,0.9804597701149426,0.0,0.0,0.011363636363636364,0.022727272727272728,0.05263157894736842,0.10526315789473684,0.05263157894736842,2.0,0.95,0.9505747126436782,0.0005747126436782546,0.5685048322910744,0.022727272727272728,0.017045454545454544,0.21052631578947367,0.15789473684210525,-0.05263157894736842,0.75,0.9011494252873563,0.9005747126436782,-0.0005747126436781436,-0.5685048322910744,0.014204545454545454,0.017045454545454544,0.2631578947368421,0.3157894736842105,0.05263157894736842,1.2,0.8005747126436782,0.8011494252873563,0.0005747126436781436,0.5685048322910744,-4.6408557738047106e-05,-0.001148611804016661,-1.102203246278614,-0.0003079401174909987,-0.0007343187417093047,-0.426378624218306,-0.00014515016994665728,-0.0008950927146710538,-0.7499425447243965,0.0,-0.0009145512519465112,-0.9145512519465112,0.0,-0.0010738424609942519,-1.0738424609942518,0.0,-0.001007804020879632,-1.007804020879632,0.0,-0.0006478310879595966,-0.6478310879595967,0.0,-0.0005414331736105472,-0.5414331736105472,0.0,-0.0004991749746946018,-0.49917497469460187,0.0,-0.0005685048322910744,-0.5685048322910744,0.0,-0.0004810425504001399,-0.4810425504001399,0.0,-0.00017952784177612875,-0.17952784177612874,0.0,-0.0001997449410752424,-0.1997449410752424,0.0,-0.0002210852125576401,-0.2210852125576401,0.0,-0.0002436449281247462,-0.2436449281247462,Antihistamines for systemic use
ANTIHISTAMINESFORSYSTEMICUSE,medications,female,3,1759,19,0.010801591813530414,0.5789016548319262,0.52,0.5549364791288567,0.5789016548319262,0.0239651757030695,0.0471297554347826,age + BMI + height,age + BMI + height + gait embedding score,0.0,0.02857142857142857,0.0,0.05263157894736842,0.05263157894736842,,0.9798850574712644,0.9804597701149426,0.0005747126436781436,0.5685048322910744,0.011363636363636364,0.011363636363636364,0.05263157894736842,0.05263157894736842,0.0,1.0,0.95,0.95,0.0,0.0,0.022727272727272728,0.017045454545454544,0.21052631578947367,0.15789473684210525,-0.05263157894736842,0.75,0.9011494252873563,0.9005747126436782,-0.0005747126436781436,-0.5685048322910744,0.014204545454545454,0.017045454545454544,0.2631578947368421,0.3157894736842105,0.05263157894736842,1.2,0.8005747126436782,0.8011494252873563,0.0005747126436781436,0.5685048322910744,-1.1602139434511776e-05,-0.0007077305055052155,-0.6961283660707037,-0.00023687701345461438,-0.0020134546143642223,-1.776577600909608,-0.00018143771243332165,-0.0016450352593954498,-1.463597546962128,0.0,-0.0010628568603702694,-1.0628568603702695,0.0,-0.0015160128861095318,-1.5160128861095319,0.0,-0.0010853274071011422,-1.085327407101142,0.0,-0.0011105675793593084,-1.1105675793593084,0.0,-0.0011911529819432036,-1.1911529819432036,0.0,-0.0011231436930628543,-1.1231436930628544,0.0,-0.0009948834565093804,-0.9948834565093805,0.0,-0.0008017375840002331,-0.8017375840002331,0.0,-0.0005385835253283863,-0.5385835253283863,0.0,-0.0005992348232257272,-0.5992348232257272,0.0,-0.0004421704251152802,-0.4421704251152802,0.0,-0.0004872898562494924,-0.4872898562494924,Antihistamines for systemic use
ANTIHISTAMINESFORSYSTEMICUSE,medications,female,4,1759,19,0.010801591813530414,0.5789016548319262,0.52,0.5549364791288567,0.5789016548319262,0.0239651757030695,0.0471297554347826,age + BMI + height,age + BMI + height + gait embedding score,0.02857142857142857,0.0,0.05263157894736842,0.0,-0.05263157894736842,0.0,0.9804597701149426,0.9798850574712644,-0.0005747126436781436,-0.5685048322910744,0.011363636363636364,0.011363636363636364,0.05263157894736842,0.05263157894736842,0.0,1.0,0.95,0.95,0.0,0.0,0.005681818181818182,0.011363636363636364,0.05263157894736842,0.10526315789473684,0.05263157894736842,2.0,0.8994252873563219,0.9,0.0005747126436781436,0.5685048322910744,0.008522727272727272,0.011363636363636364,0.15789473684210525,0.21052631578947367,0.05263157894736842,1.3333333333333333,0.7994252873563218,0.8,0.0005747126436782546,0.5685048322910744,-0.000846956178719356,-0.0017635251940457822,-0.9165690153264262,-0.00021318931210915294,-0.0023924578358916057,-2.1792685237824525,-3.628754248666432e-05,-0.0021167733117220854,-2.080485769235421,0.0,-0.0019032553081049016,-1.9032553081049015,0.0,-0.0021476849219885037,-2.1476849219885037,0.0,-0.001550467724430203,-1.550467724430203,0.0,-0.0011105675793593084,-1.1105675793593084,0.0,-0.0008662930777768754,-0.8662930777768754,0.0,-0.0008735562057155534,-0.8735562057155534,0.0,-0.0008527572484366117,-0.8527572484366117,0.0,-0.0006413900672001865,-0.6413900672001865,0.0,-0.000718111367104515,-0.718111367104515,0.0,-0.0007989797643009696,-0.7989797643009696,0.0,-0.0006632556376729203,-0.6632556376729203,0.0,-0.0004872898562494924,-0.4872898562494924,Antihistamines for systemic use
